nodes,edges,iterations,damping,tolerance,smallTop,largeTop,topRatio,iterations,damping,tolerance,jaccard min,jaccard average,jaccard max,jaccard std,levenstein min,levenstein average,levenstein max,levenstein std
38741,117190,100,0.85,1.0E-4,30,159,5.3,100,0.85,1.0E-4,0.7647058823529411,0.9877227984302196,1.0,0.030012889027983235,0.0,5.21125,24.0,3.3725544380335806,
38741,117190,100,0.85,1.0E-4,30,162,5.4,100,0.85,1.0E-4,0.7647058823529411,0.9877044160772787,1.0,0.029498816076940253,0.0,4.99625,24.0,3.335601285750442,
38741,117190,100,0.85,1.0E-4,30,165,5.5,100,0.85,1.0E-4,0.7647058823529411,0.9888329901241998,1.0,0.028673261734172423,0.0,5.0075,23.0,3.34775204428285,
38741,117190,100,0.85,1.0E-4,30,168,5.6,100,0.85,1.0E-4,0.7142857142857143,0.9887462457490307,1.0,0.03090365085964892,0.0,5.0725,26.0,3.346975313622734,
38741,117190,100,0.85,1.0E-4,30,171,5.7,100,0.85,1.0E-4,0.7647058823529411,0.9882070737019123,1.0,0.029708324544809647,0.0,5.03875,24.0,3.274102691960043,
38741,117190,100,0.85,1.0E-4,30,174,5.8,100,0.85,1.0E-4,0.7647058823529411,0.9882583933500054,1.0,0.028760428913155348,0.0,5.0075,22.0,3.237274123394558,
38741,117190,100,0.85,1.0E-4,30,177,5.9,100,0.85,1.0E-4,0.7647058823529411,0.9882918966706888,1.0,0.02975677796537583,0.0,5.0125,21.0,3.2825057121047028,
38741,117190,100,0.85,1.0E-4,30,180,6.0,100,0.85,1.0E-4,0.7647058823529411,0.9881736242884221,1.0,0.028715280192361765,0.0,4.9925,24.0,3.341398472196934,
38741,117190,100,0.85,1.0E-4,30,183,6.1,100,0.85,1.0E-4,0.7142857142857143,0.989707923125259,1.0,0.02753621362461572,0.0,4.9325,23.0,3.2745906232688076,
38741,117190,100,0.85,1.0E-4,30,186,6.2,100,0.85,1.0E-4,0.7647058823529411,0.9891647888994278,1.0,0.028702975295417273,0.0,4.94375,25.0,3.3019821225288304,
38741,117190,100,0.85,1.0E-4,30,189,6.3,100,0.85,1.0E-4,0.7647058823529411,0.9888430707693607,1.0,0.028993651437154943,0.0,4.90625,26.0,3.2684034233093073,
38741,117190,100,0.85,1.0E-4,30,192,6.4,100,0.85,1.0E-4,0.8181818181818182,0.9886679802052758,1.0,0.02871273451944652,0.0,4.96,21.0,3.3314261210478615,
38741,117190,100,0.85,1.0E-4,30,195,6.5,100,0.85,1.0E-4,0.7647058823529411,0.989336105959977,1.0,0.028898066215434438,0.0,4.955,26.0,3.274595394854149,
38741,117190,100,0.85,1.0E-4,30,198,6.6,100,0.85,1.0E-4,0.8181818181818182,0.9899440982404668,1.0,0.02728400886615829,0.0,4.95125,25.0,3.3788124300558624,
38741,117190,100,0.85,1.0E-4,30,201,6.7,100,0.85,1.0E-4,0.8181818181818182,0.9894034090909074,1.0,0.02846594430278551,0.0,4.9125,26.0,3.3147162397405907,
38741,117190,100,0.85,1.0E-4,30,204,6.8,100,0.85,1.0E-4,0.7647058823529411,0.9900371690098304,1.0,0.0275457478467529,0.0,4.88625,24.0,3.3069337667240934,
38741,117190,100,0.85,1.0E-4,30,207,6.9,100,0.85,1.0E-4,0.7647058823529411,0.989160152880798,1.0,0.028565833361374585,0.0,4.88875,26.0,3.2670894443678766,
38741,117190,100,0.85,1.0E-4,30,210,7.0,100,0.85,1.0E-4,0.8181818181818182,0.9894345674486777,1.0,0.026792491635917424,0.0,4.8325,23.0,3.2263669583604404,
38741,117190,100,0.85,1.0E-4,30,213,7.1,100,0.85,1.0E-4,0.7647058823529411,0.9893264835259593,1.0,0.028606026685810575,0.0,4.8575,24.0,3.295784238993809,
38741,117190,100,0.85,1.0E-4,30,216,7.2,100,0.85,1.0E-4,0.8181818181818182,0.9892320381231647,1.0,0.02826311558823193,0.0,4.8175,24.0,3.2544882470213348,
38741,117190,100,0.85,1.0E-4,30,219,7.3,100,0.85,1.0E-4,0.7647058823529411,0.9886043966706888,1.0,0.02921683150535147,0.0,4.8125,23.0,3.274499007481908,
38741,117190,100,0.85,1.0E-4,30,222,7.4,100,0.85,1.0E-4,0.7647058823529411,0.9879559739951671,1.0,0.029618953071636648,0.0,4.7825,24.0,3.1984674064307734,
38741,117190,100,0.85,1.0E-4,30,225,7.5,100,0.85,1.0E-4,0.7647058823529411,0.9892609593324109,1.0,0.029145855692576335,0.0,4.85625,24.0,3.3008462456618606,
38741,117190,100,0.85,1.0E-4,30,228,7.6,100,0.85,1.0E-4,0.7142857142857143,0.9885670312846523,1.0,0.030543357995160066,0.0,4.84625,24.0,3.305693715016562,
38741,117190,100,0.85,1.0E-4,30,231,7.7,100,0.85,1.0E-4,0.7647058823529411,0.9900229644643755,1.0,0.0271004448228775,0.0,4.87875,27.0,3.2317253035337026,
38741,117190,100,0.85,1.0E-4,30,234,7.8,100,0.85,1.0E-4,0.7647058823529411,0.9891555707693607,1.0,0.02843316282403757,0.0,4.85625,26.0,3.2627574132166184,
38741,117190,100,0.85,1.0E-4,30,237,7.9,100,0.85,1.0E-4,0.7647058823529411,0.989194976927719,1.0,0.029647527075732066,0.0,4.8575,25.0,3.3807830084168375,
38741,117190,100,0.85,1.0E-4,30,240,8.0,100,0.85,1.0E-4,0.7647058823529411,0.9896633226237687,1.0,0.028790828098320762,0.0,4.79,27.0,3.343411431457397,
38741,117190,100,0.85,1.0E-4,30,243,8.1,100,0.85,1.0E-4,0.7647058823529411,0.9894584483353435,1.0,0.027554880359014197,0.0,4.89375,23.0,3.3552139928028435,
38741,117190,100,0.85,1.0E-4,30,246,8.2,100,0.85,1.0E-4,0.8181818181818182,0.9895495784457455,1.0,0.027849673567383302,0.0,4.83625,22.0,3.347676199619671,
38741,117190,100,0.85,1.0E-4,30,249,8.3,100,0.85,1.0E-4,0.7647058823529411,0.9898295993617365,1.0,0.0288227425234594,0.0,4.75375,22.0,3.2273225648360593,
38741,117190,100,0.85,1.0E-4,30,252,8.4,100,0.85,1.0E-4,0.8181818181818182,0.9901195931085023,1.0,0.02759639307046865,0.0,4.6875,25.0,3.2468975576694747,
38741,117190,100,0.85,1.0E-4,30,255,8.5,100,0.85,1.0E-4,0.7647058823529411,0.990183338364669,1.0,0.026904967657292212,0.0,4.7625,23.0,3.2559320862081877,
38741,117190,100,0.85,1.0E-4,30,258,8.6,100,0.85,1.0E-4,0.7647058823529411,0.989885959332411,1.0,0.028006946993323564,0.0,4.74125,25.0,3.1696685059324423,
38741,117190,100,0.85,1.0E-4,30,261,8.7,100,0.85,1.0E-4,0.7647058823529411,0.9894877738485401,1.0,0.028483609159441165,0.0,4.77875,26.0,3.3402542474338683,
38741,117190,100,0.85,1.0E-4,30,264,8.8,100,0.85,1.0E-4,0.7647058823529411,0.989283061281695,1.0,0.02974096256620632,0.0,4.73625,26.0,3.2006539859066305,
38741,117190,100,0.85,1.0E-4,30,267,8.9,100,0.85,1.0E-4,0.7142857142857143,0.9894243443345054,1.0,0.02900763877324014,0.0,4.75375,25.0,3.2619949321695767,
38741,117190,100,0.85,1.0E-4,30,270,9.0,100,0.85,1.0E-4,0.7142857142857143,0.9891255906688167,1.0,0.029941367782635623,0.0,4.83875,23.0,3.336951968114015,
38741,117190,100,0.85,1.0E-4,30,273,9.1,100,0.85,1.0E-4,0.7142857142857143,0.9899315840705762,1.0,0.029320188476494948,0.0,4.8225,25.0,3.3024224063556735,
38741,117190,100,0.85,1.0E-4,30,276,9.2,100,0.85,1.0E-4,0.7647058823529411,0.9898758786872497,1.0,0.02767551662902978,0.0,4.7925,26.0,3.2797780031581407,
38741,117190,100,0.85,1.0E-4,30,279,9.3,100,0.85,1.0E-4,0.7647058823529411,0.9897187661721554,1.0,0.027914599861538627,0.0,4.6975,26.0,3.349775179023213,
38741,117190,100,0.85,1.0E-4,30,282,9.4,100,0.85,1.0E-4,0.7647058823529411,0.9908436206227341,1.0,0.026872993993193386,0.0,4.6425,25.0,3.3094098794195923,
38741,117190,100,0.85,1.0E-4,30,285,9.5,100,0.85,1.0E-4,0.7142857142857143,0.9891819506394909,1.0,0.029158248469802448,0.0,4.75375,24.0,3.312191259196848,
38741,117190,100,0.85,1.0E-4,30,288,9.6,100,0.85,1.0E-4,0.7647058823529411,0.9896427031223021,1.0,0.02811264301257852,0.0,4.735,24.0,3.3959203465334697,
38741,117190,100,0.85,1.0E-4,30,291,9.7,100,0.85,1.0E-4,0.8181818181818182,0.9905026576246314,1.0,0.026579457848901093,0.0,4.82625,25.0,3.352769144677277,
38741,117190,100,0.85,1.0E-4,30,294,9.8,100,0.85,1.0E-4,0.7647058823529411,0.989951941737103,1.0,0.02747367716327105,0.0,4.83625,25.0,3.3491694399507472,
