nodes,edges,iterations,damping,tolerance,smallTop,largeTop,topRatio,iterations,damping,tolerance,jaccard min,jaccard average,jaccard max,jaccard std,levenstein min,levenstein average,levenstein max,levenstein std
38741,117190,100,0.85,1.0E-4,10,10,1.0,100,0.85,1.0E-4,0.3333333333333333,0.8521016483516511,1.0,0.15545851079873585,0.0,2.96125,8.0,1.7534960614441082,
38741,117190,100,0.85,1.0E-4,10,11,1.1,100,0.85,1.0E-4,0.3333333333333333,0.869031801531805,1.0,0.14883275782516092,0.0,2.74875,8.0,1.754458160658156,
38741,117190,100,0.85,1.0E-4,10,12,1.2,100,0.85,1.0E-4,0.3333333333333333,0.8834128371628402,1.0,0.14665044265353513,0.0,2.65375,8.0,1.6981934334757038,
38741,117190,100,0.85,1.0E-4,10,13,1.3,100,0.85,1.0E-4,0.42857142857142855,0.8902626540126566,1.0,0.1420069732858557,0.0,2.54,8.0,1.7141761869772898,
38741,117190,100,0.85,1.0E-4,10,14,1.4,100,0.85,1.0E-4,0.3333333333333333,0.8974870962370989,1.0,0.13746121453447288,0.0,2.44625,8.0,1.7057581708729992,
38741,117190,100,0.85,1.0E-4,10,15,1.5,100,0.85,1.0E-4,0.42857142857142855,0.9038881951381974,1.0,0.1316581806983652,0.0,2.315,7.0,1.7235936296006666,
38741,117190,100,0.85,1.0E-4,10,16,1.6,100,0.85,1.0E-4,0.42857142857142855,0.9105411255411281,1.0,0.12383876602312047,0.0,2.22875,8.0,1.637505248083193,
38741,117190,100,0.85,1.0E-4,10,17,1.7,100,0.85,1.0E-4,0.42857142857142855,0.9109174159174187,1.0,0.12480288276643056,0.0,2.16875,7.0,1.6417287953556763,
38741,117190,100,0.85,1.0E-4,10,18,1.8,100,0.85,1.0E-4,0.42857142857142855,0.9184319846819876,1.0,0.12025159525322537,0.0,2.0875,8.0,1.6408362959174203,
38741,117190,100,0.85,1.0E-4,10,19,1.9,100,0.85,1.0E-4,0.5384615384615384,0.9227360139860168,1.0,0.11667597775142123,0.0,2.02,8.0,1.6161992451427516,
38741,117190,100,0.85,1.0E-4,10,20,2.0,100,0.85,1.0E-4,0.5384615384615384,0.9249504662004688,1.0,0.11445055843012003,0.0,2.01,8.0,1.5668120499919576,
38741,117190,100,0.85,1.0E-4,10,21,2.1,100,0.85,1.0E-4,0.42857142857142855,0.9286650849150883,1.0,0.1094019158140662,0.0,1.9275,8.0,1.5707462398490726,
38741,117190,100,0.85,1.0E-4,10,22,2.2,100,0.85,1.0E-4,0.42857142857142855,0.9292740592740627,1.0,0.11021867871447301,0.0,1.95,6.0,1.5676415406590882,
38741,117190,100,0.85,1.0E-4,10,23,2.3,100,0.85,1.0E-4,0.42857142857142855,0.9308878621378652,1.0,0.10999581722233122,0.0,1.86625,7.0,1.533251752811651,
38741,117190,100,0.85,1.0E-4,10,24,2.4,100,0.85,1.0E-4,0.42857142857142855,0.9360189810189843,1.0,0.10647496326589662,0.0,1.80875,7.0,1.5320487712537092,
38741,117190,100,0.85,1.0E-4,10,25,2.5,100,0.85,1.0E-4,0.42857142857142855,0.9418056943056974,1.0,0.10379966712015513,0.0,1.72875,8.0,1.509196288592044,
38741,117190,100,0.85,1.0E-4,10,26,2.6,100,0.85,1.0E-4,0.42857142857142855,0.9450632700632731,1.0,0.10147951546717823,0.0,1.77875,8.0,1.5206243577886025,
38741,117190,100,0.85,1.0E-4,10,27,2.7,100,0.85,1.0E-4,0.42857142857142855,0.9456551781551812,1.0,0.10068883249989913,0.0,1.72,8.0,1.5253196386331622,
38741,117190,100,0.85,1.0E-4,10,28,2.8,100,0.85,1.0E-4,0.5384615384615384,0.9486130536130558,1.0,0.0979784632515807,0.0,1.66625,8.0,1.4882408869198562,
38741,117190,100,0.85,1.0E-4,10,29,2.9,100,0.85,1.0E-4,0.42857142857142855,0.9510048285048309,1.0,0.09776007895509879,0.0,1.6025,7.0,1.484753767464491,
38741,117190,100,0.85,1.0E-4,10,30,3.0,100,0.85,1.0E-4,0.5384615384615384,0.9545483682983705,1.0,0.09177076537992565,0.0,1.63875,6.0,1.450258058932961,
38741,117190,100,0.85,1.0E-4,10,31,3.1,100,0.85,1.0E-4,0.5384615384615384,0.9560926573426598,1.0,0.09048724478744272,0.0,1.6125,7.0,1.5041089554949136,
38741,117190,100,0.85,1.0E-4,10,32,3.2,100,0.85,1.0E-4,0.42857142857142855,0.9546091408591434,1.0,0.09010748174658356,0.0,1.58875,7.0,1.5073564400963695,
38741,117190,100,0.85,1.0E-4,10,33,3.3,100,0.85,1.0E-4,0.5384615384615384,0.9571241258741283,1.0,0.08904234278671004,0.0,1.62,8.0,1.5142985174660906,
38741,117190,100,0.85,1.0E-4,10,34,3.4,100,0.85,1.0E-4,0.5384615384615384,0.958403263403266,1.0,0.0874627975453511,0.0,1.56375,6.0,1.4810252994125388,
38741,117190,100,0.85,1.0E-4,10,35,3.5,100,0.85,1.0E-4,0.42857142857142855,0.9560951548451571,1.0,0.09054987225516102,0.0,1.55375,6.0,1.4948615111440926,
38741,117190,100,0.85,1.0E-4,10,36,3.6,100,0.85,1.0E-4,0.5384615384615384,0.9587237762237781,1.0,0.08831944337800818,0.0,1.51625,6.0,1.4360487239296584,
38741,117190,100,0.85,1.0E-4,10,37,3.7,100,0.85,1.0E-4,0.42857142857142855,0.9585106560106585,1.0,0.09050345571482335,0.0,1.49,7.0,1.4890936840910984,
38741,117190,100,0.85,1.0E-4,10,38,3.8,100,0.85,1.0E-4,0.5384615384615384,0.9582313519813546,1.0,0.08823735681574366,0.0,1.5125,6.0,1.4848716274479759,
38741,117190,100,0.85,1.0E-4,10,39,3.9,100,0.85,1.0E-4,0.5384615384615384,0.9602680652680682,1.0,0.08470364937349628,0.0,1.5025,7.0,1.4265320711431622,
38741,117190,100,0.85,1.0E-4,10,40,4.0,100,0.85,1.0E-4,0.5384615384615384,0.9616579254079284,1.0,0.08207180400800172,0.0,1.45,6.0,1.448274835796024,
38741,117190,100,0.85,1.0E-4,10,41,4.1,100,0.85,1.0E-4,0.42857142857142855,0.9603841991342021,1.0,0.08357623265688782,0.0,1.46125,6.0,1.4425666145797218,
38741,117190,100,0.85,1.0E-4,10,42,4.2,100,0.85,1.0E-4,0.5384615384615384,0.9602855477855502,1.0,0.08502324511788213,0.0,1.4825,6.0,1.4273029636345607,
38741,117190,100,0.85,1.0E-4,10,43,4.3,100,0.85,1.0E-4,0.42857142857142855,0.963397019647022,1.0,0.08207961708752295,0.0,1.42,7.0,1.441735065814798,
38741,117190,100,0.85,1.0E-4,10,44,4.4,100,0.85,1.0E-4,0.42857142857142855,0.9653492340992367,1.0,0.08196163489627016,0.0,1.4025,7.0,1.4161545643043347,
38741,117190,100,0.85,1.0E-4,10,45,4.5,100,0.85,1.0E-4,0.5384615384615384,0.9659207459207484,1.0,0.07842370075739034,0.0,1.43125,7.0,1.4045545334731577,
38741,117190,100,0.85,1.0E-4,10,46,4.6,100,0.85,1.0E-4,0.42857142857142855,0.9677530802530826,1.0,0.07700201486877002,0.0,1.4225,7.0,1.4487904437840553,
38741,117190,100,0.85,1.0E-4,10,47,4.7,100,0.85,1.0E-4,0.5384615384615384,0.9659382284382311,1.0,0.07632519445574017,0.0,1.48375,7.0,1.4377885579945335,
38741,117190,100,0.85,1.0E-4,10,48,4.8,100,0.85,1.0E-4,0.5384615384615384,0.9643677156177177,1.0,0.08225752881474345,0.0,1.4,6.0,1.4256577429383253,
38741,117190,100,0.85,1.0E-4,10,49,4.9,100,0.85,1.0E-4,0.42857142857142855,0.9676307026307053,1.0,0.08052215940267707,0.0,1.34375,7.0,1.4467501296008236,
38741,117190,100,0.85,1.0E-4,10,50,5.0,100,0.85,1.0E-4,0.5384615384615384,0.9683158508158535,1.0,0.0780366853896387,0.0,1.3725,7.0,1.4164193411557187,
38741,117190,100,0.85,1.0E-4,10,51,5.1,100,0.85,1.0E-4,0.42857142857142855,0.9681406093906115,1.0,0.07851264625072282,0.0,1.35,6.0,1.4404860290887933,
38741,117190,100,0.85,1.0E-4,10,52,5.2,100,0.85,1.0E-4,0.42857142857142855,0.9691254578754596,1.0,0.07856983075757706,0.0,1.34625,7.0,1.4111558870302032,
38741,117190,100,0.85,1.0E-4,10,53,5.3,100,0.85,1.0E-4,0.42857142857142855,0.9692012154512182,1.0,0.07688687254520322,0.0,1.33625,7.0,1.4250213814185386,
38741,117190,100,0.85,1.0E-4,10,54,5.4,100,0.85,1.0E-4,0.42857142857142855,0.9685572760572788,1.0,0.07779281852115429,0.0,1.3175,6.0,1.4280034138614655,
38741,117190,100,0.85,1.0E-4,10,55,5.5,100,0.85,1.0E-4,0.42857142857142855,0.9698742923742946,1.0,0.07617219677939095,0.0,1.33,7.0,1.4477914214416385,
38741,117190,100,0.85,1.0E-4,10,56,5.6,100,0.85,1.0E-4,0.42857142857142855,0.9677326839826859,1.0,0.07939391117957202,0.0,1.27875,6.0,1.3805971307734926,
38741,117190,100,0.85,1.0E-4,10,57,5.7,100,0.85,1.0E-4,0.5384615384615384,0.9705885780885803,1.0,0.07373307818062151,0.0,1.31375,7.0,1.4275191548627288,
38741,117190,100,0.85,1.0E-4,10,58,5.8,100,0.85,1.0E-4,0.5384615384615384,0.9675495337995365,1.0,0.07762491677868537,0.0,1.3125,6.0,1.4141583185768134,
38741,117190,100,0.85,1.0E-4,10,59,5.9,100,0.85,1.0E-4,0.5384615384615384,0.9695658508158531,1.0,0.07583340604836265,0.0,1.2825,6.0,1.4133979446709268,
38741,117190,100,0.85,1.0E-4,10,60,6.0,100,0.85,1.0E-4,0.42857142857142855,0.9739793539793561,1.0,0.07264273115908787,0.0,1.305,6.0,1.4307253405178786,
38741,117190,100,0.85,1.0E-4,10,61,6.1,100,0.85,1.0E-4,0.5384615384615384,0.9716491841491863,1.0,0.07454875977771565,0.0,1.30125,7.0,1.4475836547502186,
38741,117190,100,0.85,1.0E-4,10,62,6.2,100,0.85,1.0E-4,0.5384615384615384,0.9719055944055962,1.0,0.07456866050607958,0.0,1.32625,6.0,1.4220797929441231,
38741,117190,100,0.85,1.0E-4,10,63,6.3,100,0.85,1.0E-4,0.25,0.9719325466200489,1.0,0.07635539281726333,0.0,1.27125,7.0,1.410735069919225,
