nodes,edges,iterations,damping,tolerance,smallTop,largeTop,topRatio,iterations,damping,tolerance,jaccard min,jaccard average,jaccard max,jaccard std,levenstein min,levenstein average,levenstein max,levenstein std
10876,39994,100,0.85,1.0E-4,10,46,4.6,100,0.85,1.0E-4,0.25,0.9380360264735301,1.0,0.10487761313509077,0.0,2.74375,9.0,3.468513505451579,
10876,39994,100,0.85,1.0E-4,10,47,4.7,100,0.85,1.0E-4,0.42857142857142855,0.9393781218781251,1.0,0.10482459228915855,0.0,2.7275,9.0,3.4515567140060153,
10876,39994,100,0.85,1.0E-4,10,48,4.8,100,0.85,1.0E-4,0.3333333333333333,0.9405619380619419,1.0,0.10420182492314499,0.0,2.72875,9.0,3.4460373528880965,
10876,39994,100,0.85,1.0E-4,10,49,4.9,100,0.85,1.0E-4,0.42857142857142855,0.9395858308358346,1.0,0.10131487749932114,0.0,2.6975,9.0,3.4100577341153624,
10876,39994,100,0.85,1.0E-4,10,50,5.0,100,0.85,1.0E-4,0.3333333333333333,0.9366841491841532,1.0,0.10401263327340879,0.0,2.7025,9.0,3.411596950110021,
10876,39994,100,0.85,1.0E-4,10,51,5.1,100,0.85,1.0E-4,0.3333333333333333,0.936496420246424,1.0,0.10416260902264413,0.0,2.7075,9.0,3.422636958545268,
10876,39994,100,0.85,1.0E-4,10,52,5.2,100,0.85,1.0E-4,0.3333333333333333,0.9395071595071633,1.0,0.10045476466998962,0.0,2.68375,9.0,3.403121499079926,
10876,39994,100,0.85,1.0E-4,10,53,5.3,100,0.85,1.0E-4,0.25,0.9388843448218489,1.0,0.10376258020477552,0.0,2.675,9.0,3.39365216249397,
10876,39994,100,0.85,1.0E-4,10,54,5.4,100,0.85,1.0E-4,0.3333333333333333,0.9416953879453918,1.0,0.10088490665357211,0.0,2.69375,9.0,3.4135701160954643,
10876,39994,100,0.85,1.0E-4,10,55,5.5,100,0.85,1.0E-4,0.25,0.9398371420246456,1.0,0.1009579597749738,0.0,2.7,9.0,3.4128433893163046,
10876,39994,100,0.85,1.0E-4,10,56,5.6,100,0.85,1.0E-4,0.25,0.9386108682983725,1.0,0.09884689453978737,0.0,2.69,9.0,3.410117300035293,
10876,39994,100,0.85,1.0E-4,10,57,5.7,100,0.85,1.0E-4,0.3333333333333333,0.9373122710622751,1.0,0.10488544909197206,0.0,2.69875,9.0,3.413282648346017,
10876,39994,100,0.85,1.0E-4,10,58,5.8,100,0.85,1.0E-4,0.3333333333333333,0.9380124042624085,1.0,0.1015540022886619,0.0,2.6775,9.0,3.4001461365653096,
