nodes,edges,iterations,damping,tolerance,smallTop,largeTop,topRatio,iterations,damping,tolerance,max entries,node id,indegree,outdegree,neighbour indegree,neighbour outdegree,pagerank,neighbour pagerank,jaccard,neighbour jaccard,kendall,neighbour kendall,pagerank error,neighbour pagerank error,excluded,neighbour excluded,included,neighbour included
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,28,59,59,41.45762711864407,41.45762711864407,3.5016637209432167E-4,2.64340150413434E-4,0.8867924528301887,0.9038780762007297,0.8677551020408163,0.8781545993611044,108.05069761058257,34.36277783898001,21,4.932203389830509,20,8.35593220338983
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,29,64,64,42.5,42.5,3.695482026367928E-4,2.5741474798909473E-4,0.7857142857142857,0.9023247784118371,0.7404081632653061,0.873782687976406,82.63704031932873,32.93311482511582,14,7.828125,7,7.9375
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,30,19,19,79.57894736842105,79.57894736842105,1.1539631279626512E-4,4.322248218013656E-4,0.9607843137254902,0.8669782403938479,0.8530612244897959,0.8528893662728246,2.860665614553088,60.31454806897153,4,26.94736842105263,0,6.684210526315789
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,31,12,12,43.25,43.25,9.097384308798088E-5,2.986755046691046E-4,0.8867924528301887,0.9368536911082233,0.9036734693877551,0.8735339883317975,5.446371555420462,25.199866077270798,0,4.916666666666667,4,5.75
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,32,40,40,39.25,39.25,2.519340190727097E-4,2.538050880408019E-4,1.0,0.901968518491825,0.8726530612244898,0.8815539012028717,47.387928615502084,31.916421604351296,5,3.85,8,7.125
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,33,10,10,44.2,44.2,7.83420581799469E-5,2.946590662891597E-4,0.8518518518518519,0.8820431030957347,0.9036734693877551,0.8715048686141124,3.737284668895734,46.64910310673859,0,4.6,1,11.4
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,34,88,88,28.375,28.375,5.512456985613343E-4,1.8968278369693056E-4,0.8867924528301887,0.8866960717018331,0.8514285714285714,0.8956504253766269,113.43000034634916,19.24251269845115,4,2.3068181818181817,23,5.5227272727272725
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,35,28,28,42.464285714285715,42.464285714285715,1.81310789196872E-4,2.741066436325562E-4,0.9230769230769231,0.8895657141799689,0.9379591836734694,0.8823309643388912,23.799478490683065,37.04856989846635,2,6.214285714285714,4,7.678571428571429
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,36,84,84,54.80952380952381,54.80952380952381,4.67013164577311E-4,3.2726261414960746E-4,0.8181818181818182,0.884073367185184,0.5967346938775511,0.8575753360600421,129.33406364587117,48.54930391256898,34,15.904761904761905,5,7.976190476190476
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,37,4,4,47.0,47.0,4.017227823359954E-5,2.678492133910277E-4,0.8867924528301887,0.9339282721635663,0.8253061224489796,0.8967346938775511,0.3223496922780893,41.06506331904857,0,9.25,1,8.5
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,38,42,42,72.9047619047619,72.9047619047619,2.3362631102743847E-4,4.198420562708508E-4,1.0,0.854741160884043,0.7485714285714286,0.8243458672814095,12.785100011197473,51.50582022513146,5,24.333333333333332,27,6.166666666666667
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,39,6,6,49.166666666666664,49.166666666666664,5.335573847165576E-5,3.1662156657337535E-4,0.8867924528301887,0.8743372421533341,0.8351020408163266,0.8530612244897959,1.0057650778936287,54.638552508116284,0,3.8333333333333335,10,13.333333333333334
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,40,57,57,40.175438596491226,40.175438596491226,3.344527808660179E-4,2.47918167802678E-4,0.8867924528301887,0.8958338709272055,0.830204081632653,0.8749439795422179,77.34899689734857,31.514593625949686,17,5.894736842105263,9,6.771929824561403
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,41,106,106,56.62264150943396,56.62264150943396,6.001457181382325E-4,3.3390247087830994E-4,0.7543859649122807,0.8831597663766301,0.6930612244897959,0.8454266286667628,224.61451167541972,45.215433197835814,35,14.18867924528302,31,8.264150943396226
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,42,17,17,56.588235294117645,56.588235294117645,1.129581936931257E-4,3.52201023209798E-4,0.8518518518518519,0.8893562112448592,0.9102040816326531,0.8575486621040936,4.848264248916028,61.85154571052053,0,8.0,0,10.117647058823529
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,43,12,12,53.333333333333336,53.333333333333336,9.074974372525846E-5,3.341676991185998E-4,0.7543859649122807,0.8629466469999406,0.9151020408163265,0.862603772079542,3.3065194963154214,34.41117231001276,0,10.5,15,7.25
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,44,12,12,42.083333333333336,42.083333333333336,8.740396456930743E-5,2.7222474486598237E-4,0.8867924528301887,0.8943051902263889,0.929795918367347,0.8933333333333334,3.1617295158522887,49.88983133888606,0,3.75,2,11.083333333333334
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,45,14,14,36.285714285714285,36.285714285714285,1.0897883386699062E-4,2.5543807422287365E-4,0.9230769230769231,0.9044446011850651,0.9346938775510204,0.8980381776734868,8.79747640542951,27.767783501329998,0,3.142857142857143,5,8.142857142857142
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,46,1,1,40.0,40.0,2.5442879705963895E-5,2.5749054544053614E-4,1.0,1.0,0.9575510204081633,0.9559183673469388,0.06771220539801359,39.91233366112919,0,4.0,0,8.0
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,47,24,24,95.04166666666667,95.04166666666667,1.3655579682266323E-4,5.211178165321555E-4,0.7857142857142857,0.8598657003986365,0.8742857142857143,0.7995918367346938,1.862003565927046,86.81742703762485,0,41.166666666666664,2,8.541666666666666
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,48,138,138,39.630434782608695,39.630434782608695,8.409849182587259E-4,2.479261945899801E-4,0.8518518518518519,0.8823453754221674,0.7844897959183673,0.8661718834077078,249.17262861367058,21.246402370434005,17,3.8840579710144927,37,6.072463768115942
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,49,20,20,103.9,103.9,1.2752620669862562E-4,5.953612249329613E-4,0.8867924528301887,0.8215068507827791,0.9069387755102041,0.8264489795918367,10.687571950420322,140.07735883779932,4,15.05,3,36.35
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,50,51,51,42.76470588235294,42.76470588235294,3.100186319131158E-4,2.7262053468201026E-4,0.9230769230769231,0.9051430502472729,0.8595918367346939,0.8684517847434569,80.22619792032327,32.82475216354441,17,4.450980392156863,9,8.92156862745098
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,51,20,20,54.5,54.5,1.8193060504489875E-4,3.2407097560557135E-4,0.7857142857142857,0.8545067854650773,0.9281632653061225,0.8509269747425913,9.070336716295241,36.557783741780995,0,16.6,15,5.4
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,52,12,12,65.75,65.75,8.619159342448421E-5,4.1511735447866425E-4,0.8181818181818182,0.9088943592273226,0.8710204081632653,0.8439476689988304,3.79682898229085,71.66170736115689,9,8.416666666666666,1,15.583333333333334
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,53,32,32,67.4375,67.4375,1.9651001327807469E-4,4.191127846029713E-4,0.9607843137254902,0.8807423226252447,0.8693877551020408,0.8583881358553067,21.608399037353724,77.1596127448535,0,30.875,13,9.375
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,54,94,94,56.54255319148936,56.54255319148936,5.081066908229108E-4,3.236645692945173E-4,0.5625,0.8706372944757506,0.6342857142857142,0.8319590802286135,134.91346550562963,33.041774967607765,33,10.861702127659575,18,6.968085106382978
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,55,9,9,91.44444444444444,91.44444444444444,6.420360061622237E-5,5.211039639193113E-4,0.6949152542372882,0.8529596688043118,0.8351020408163266,0.7933786848072563,0.11992038807280044,154.74450269069519,0,66.22222222222223,1,8.666666666666666
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,56,10,10,42.3,42.3,8.824126733475107E-5,3.352142598144839E-4,0.8181818181818182,0.8903489513865933,0.8971428571428571,0.8504435107376282,6.106183932467894,16.545793431622467,0,4.3,42,7.2
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,57,19,19,85.10526315789474,85.10526315789474,1.7407452762257408E-4,4.941525851713651E-4,0.9230769230769231,0.8600712883963255,0.9330065359477124,0.8745359898345301,7.63906630056607,96.26951851166203,0,6.157894736842105,4,35.05263157894737
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,58,87,87,53.333333333333336,53.333333333333336,5.067882171594584E-4,3.1454335595893813E-4,0.6949152542372882,0.8669070929522945,0.756734693877551,0.8777075546087979,111.2799938582231,50.90432036363945,1,20.160919540229884,33,5.068965517241379
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,59,1,1,19.0,19.0,2.775871419875679E-5,1.7407452762257408E-4,0.8867924528301887,0.9230769230769231,0.9314285714285714,0.9330065359477124,0.16153317653488958,7.63906630056607,0,0.0,0,4.0
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,60,1,1,19.0,19.0,2.775871419875679E-5,1.7407452762257408E-4,0.8867924528301887,0.9230769230769231,0.9314285714285714,0.9330065359477124,0.16153317653488958,7.63906630056607,0,0.0,0,4.0
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,61,2,2,17.5,17.5,3.400156843025857E-5,1.4489196187159292E-4,0.8867924528301887,0.8874643874643875,0.9509803921568627,0.928952247565693,0.3430448873040991,5.553373196005693,0,0.0,1,3.5
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,62,38,38,73.34210526315789,73.34210526315789,2.3284890561123503E-4,4.588250054231847E-4,0.9607843137254902,0.868735960064311,0.8285714285714286,0.8342542707360142,25.705658887369736,79.67758196217679,0,30.210526315789473,13,9.131578947368421
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,63,14,14,121.21428571428571,121.21428571428571,9.4292773352666E-5,6.763150366994204E-4,0.8867924528301887,0.8631729622769742,0.9330612244897959,0.8476967930029156,4.537920791878846,187.51222426722157,1,28.928571428571427,2,44.357142857142854
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,64,25,25,108.28,108.28,1.6278303771170347E-4,5.970990293045011E-4,0.9607843137254902,0.8224660930472447,0.9183673469387755,0.8134857142857141,10.984241726863845,200.95081410608356,2,43.72,4,32.72
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,65,108,108,60.592592592592595,60.592592592592595,5.955117355523395E-4,3.5611552386954096E-4,0.639344262295082,0.8735658325181593,0.6375510204081632,0.8330388976902088,158.24899797158034,47.19103384088577,71,13.324074074074074,20,8.25925925925926
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,66,10,10,35.0,35.0,8.318700187972546E-5,2.5061761498675376E-4,0.8181818181818182,0.8743587005167706,0.9183673469387755,0.8603631377826749,3.573854571001083,23.006068940693076,0,5.8,0,5.7
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,67,17,17,55.294117647058826,55.294117647058826,1.2036125416082078E-4,3.6597801626927053E-4,0.8867924528301887,0.9150450013663575,0.8775510204081632,0.8493565748070706,6.405533159230933,53.36269621138692,0,13.117647058823529,3,10.0
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,68,2,2,15.5,15.5,3.9051080200836446E-5,1.2886012058886453E-4,0.9230769230769231,0.8575851393188855,0.9477551020408164,0.8510760910949836,0.5506483986559865,5.832354671090225,0,1.0,5,3.5
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,69,23,23,46.47826086956522,46.47826086956522,1.5491676889775545E-4,2.945291848621573E-4,0.9230769230769231,0.8705020140141397,0.9444897959183673,0.8486852789241589,8.777541709987432,41.940227529259886,0,4.434782608695652,12,9.826086956521738
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,70,32,32,93.46875,93.46875,2.1959933544189717E-4,5.282102715276102E-4,0.8181818181818182,0.827854827264009,0.934640522875817,0.8220368980925704,19.99800497070597,155.1946838898878,1,25.4375,11,26.8125
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,71,8,8,39.875,39.875,7.01657318509879E-5,2.6410604287642583E-4,0.7857142857142857,0.8182286023453884,0.8464052287581699,0.8581407239158106,2.992272621263797,12.93107810234357,0,0.75,11,7.5
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,72,13,13,52.53846153846154,52.53846153846154,9.37314991485006E-5,3.3968621615009523E-4,0.8518518518518519,0.8684025314152883,0.8955102040816326,0.8484053938889484,4.542041538197252,42.18378955058591,0,10.76923076923077,3,6.6923076923076925
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,73,1,1,32.0,32.0,2.580431314445373E-5,2.1959933544189717E-4,0.8181818181818182,0.8181818181818182,0.9346938775510204,0.934640522875817,0.09245837808252126,19.99800497070597,0,1.0,0,11.0
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,74,1,1,32.0,32.0,2.580431314445373E-5,2.1959933544189717E-4,0.8181818181818182,0.8181818181818182,0.9346938775510204,0.934640522875817,0.09245837808252126,19.99800497070597,0,1.0,0,11.0
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,75,94,94,59.191489361702125,59.191489361702125,4.942341866820206E-4,3.357892144759685E-4,0.6949152542372882,0.8745801928218901,0.7502040816326531,0.8355356894530855,138.12776478646163,35.76718051011214,40,9.23404255319149,9,8.382978723404255
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,76,66,66,73.46969696969697,73.46969696969697,3.5586363676221505E-4,4.219466862669991E-4,0.7543859649122807,0.8773964054226681,0.6571428571428571,0.8372286105594591,55.89482163965692,84.33217989328132,20,33.28787878787879,10,9.242424242424242
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,77,158,158,74.84810126582279,74.84810126582279,8.088193165414744E-4,4.2332450678983816E-4,0.6129032258064516,0.8719831277291258,0.5918367346938775,0.8208109848926234,325.2386911721808,55.377516953349776,131,20.11392405063291,11,8.082278481012658
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,78,55,55,43.14545454545455,43.14545454545455,3.204919642607072E-4,2.7045379970649415E-4,0.8181818181818182,0.903377837572166,0.8906122448979592,0.8828706476846061,89.74815808332025,34.05263251221352,22,4.8545454545454545,19,8.963636363636363
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,79,21,21,94.42857142857143,94.42857142857143,1.3393652757289864E-4,5.467241166805341E-4,0.8867924528301887,0.8532671133755534,0.8987755102040816,0.8144774957758225,5.008778007230318,125.27436048539916,0,58.904761904761905,4,9.238095238095237
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,80,62,62,69.03225806451613,69.03225806451613,3.4571646986607376E-4,4.0299731998016394E-4,0.8867924528301887,0.8750339648481088,0.5575510204081633,0.8434084183665282,60.252809905758795,65.55672458856506,8,27.838709677419356,11,8.516129032258064
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,81,6,6,165.5,165.5,8.0021709356605E-5,9.057020427497867E-4,0.8518518518518519,0.8562189846129921,0.9346938775510204,0.8728522391216814,1.373041895711798,173.35402902684473,0,9.833333333333334,0,83.16666666666667
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,82,5,5,12.2,12.2,6.403599189353545E-5,1.0972079036823896E-4,0.9230769230769231,0.8730849862925334,0.9277256796280478,0.9258642123516074,1.08661958675787,4.061417052045639,0,0.2,0,2.6
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,83,1,1,6.0,6.0,3.1307546834325675E-5,8.0021709356605E-5,0.8518518518518519,0.8518518518518519,0.926530612244898,0.9346938775510204,0.12804757721829313,1.373041895711798,0,0.0,1,0.0
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,84,9,9,154.22222222222223,154.22222222222223,1.0066582626683719E-4,8.739170486854167E-4,0.8518518518518519,0.8373593981291866,0.843265306122449,0.8372789115646257,0.6898444201263699,186.47843969878807,0,11.333333333333334,1,64.66666666666667
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,85,2,2,6.0,6.0,4.3900654315627596E-5,7.561505585857933E-5,0.7857142857142857,0.8874643874643875,0.8938775510204081,0.8873469387755102,0.14734076420670425,0.5082986256490261,0,0.0,0,1.0
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,86,1,1,9.0,9.0,2.947848110691384E-5,1.0066582626683719E-4,0.8867924528301887,0.8518518518518519,0.8612244897959184,0.843265306122449,0.20781771154018774,0.6898444201263699,0,0.0,0,1.0
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,87,7,7,24.571428571428573,24.571428571428573,7.377612896436915E-5,2.1397897697360862E-4,0.6949152542372882,0.8382911729485711,0.8790849673202614,0.8835326987393397,2.8581984731959866,15.171761571670197,0,4.285714285714286,5,5.0
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,50,88,17,17,35.294117647058826,35.294117647058826,1.9843579235748427E-4,2.197401722758858E-4,0.8518518518518519,0.857478362603146,0.8966926023165461,0.825158569145624,3.633595838196433,62.43566082357208,0,12.823529411764707,8,7.705882352941177
