nodes,edges,iterations,damping,tolerance,smallTop,largeTop,topRatio,iterations,damping,tolerance,jaccard min,jaccard average,jaccard max,jaccard std,levenstein min,levenstein average,levenstein max,levenstein std
6271,158575,100,0.85,1.0E-4,10,58,5.8,100,0.85,1.0E-4,0.42857142857142855,0.8419692807192838,1.0,0.12884611511161587,0.0,3.77375,8.0,1.755722340662099,
6271,158575,100,0.85,1.0E-4,10,59,5.9,100,0.85,1.0E-4,0.42857142857142855,0.8377210289710325,1.0,0.12969140298631213,0.0,3.8625,8.0,1.7236860938117473,
6271,158575,100,0.85,1.0E-4,10,60,6.0,100,0.85,1.0E-4,0.42857142857142855,0.8379191641691675,1.0,0.12966490683098186,0.0,3.86375,9.0,1.7328259974677205,
6271,158575,100,0.85,1.0E-4,10,61,6.1,100,0.85,1.0E-4,0.42857142857142855,0.8352676490176527,1.0,0.13012909788321403,0.0,3.885,9.0,1.7347262031802022,
6271,158575,100,0.85,1.0E-4,10,62,6.2,100,0.85,1.0E-4,0.42857142857142855,0.8344634532134569,1.0,0.1302903517435415,0.0,3.88,9.0,1.7111691909334972,
6271,158575,100,0.85,1.0E-4,10,63,6.3,100,0.85,1.0E-4,0.42857142857142855,0.8351569264069306,1.0,0.13204721791761,0.0,3.8775,9.0,1.7102613104435243,
6271,158575,100,0.85,1.0E-4,10,64,6.4,100,0.85,1.0E-4,0.42857142857142855,0.8350574425574467,1.0,0.1326717556695766,0.0,3.86,9.0,1.7198546450209098,
6271,158575,100,0.85,1.0E-4,10,65,6.5,100,0.85,1.0E-4,0.42857142857142855,0.836933899433904,1.0,0.13254265696130446,0.0,3.82125,8.0,1.704933558089581,
6271,158575,100,0.85,1.0E-4,10,66,6.6,100,0.85,1.0E-4,0.42857142857142855,0.8379274891774936,1.0,0.13223255735878708,0.0,3.77125,8.0,1.6834261009916651,
6271,158575,100,0.85,1.0E-4,10,67,6.7,100,0.85,1.0E-4,0.42857142857142855,0.839010989010993,1.0,0.13240428246249453,0.0,3.77375,8.0,1.7044239312741416,
6271,158575,100,0.85,1.0E-4,10,68,6.8,100,0.85,1.0E-4,0.42857142857142855,0.8391537629037671,1.0,0.13332439084278253,0.0,3.77625,8.0,1.6937195569219834,
6271,158575,100,0.85,1.0E-4,10,69,6.9,100,0.85,1.0E-4,0.42857142857142855,0.8390867465867506,1.0,0.13292016051438407,0.0,3.7675,8.0,1.701747263843841,
6271,158575,100,0.85,1.0E-4,10,70,7.0,100,0.85,1.0E-4,0.42857142857142855,0.8385422910422953,1.0,0.13219049995943977,0.0,3.7375,8.0,1.6848126750472885,
6271,158575,100,0.85,1.0E-4,10,71,7.1,100,0.85,1.0E-4,0.42857142857142855,0.8386126373626417,1.0,0.13141189892847427,0.0,3.74625,8.0,1.6761148342222858,
6271,158575,100,0.85,1.0E-4,10,72,7.2,100,0.85,1.0E-4,0.42857142857142855,0.8333795371295413,1.0,0.13252725303240026,0.0,3.7975,8.0,1.673019351352518,
6271,158575,100,0.85,1.0E-4,10,73,7.3,100,0.85,1.0E-4,0.42857142857142855,0.8351773226773267,1.0,0.1320855060255641,0.0,3.79125,8.0,1.6785926955339703,
