nodes,edges,iterations,damping,tolerance,smallTop,largeTop,topRatio,iterations,damping,tolerance,jaccard min,jaccard average,jaccard max,jaccard std,levenstein min,levenstein average,levenstein max,levenstein std
6271,158575,100,0.85,1.0E-4,50,50,1.0,100,0.85,1.0E-4,0.3333333333333333,0.7537506674087466,1.0,0.12431068842108255,0.0,37.14125,44.0,5.11138909079519,
6271,158575,100,0.85,1.0E-4,50,55,1.1,100,0.85,1.0E-4,0.3698630136986301,0.7673401160124833,1.0,0.12270212818367968,0.0,36.705,45.0,5.12352173802355,
6271,158575,100,0.85,1.0E-4,50,60,1.2,100,0.85,1.0E-4,0.4084507042253521,0.7792391410595689,1.0,0.11873111919698622,0.0,36.4425,45.0,5.159621473519155,
6271,158575,100,0.85,1.0E-4,50,65,1.3,100,0.85,1.0E-4,0.42857142857142855,0.7872400497326669,1.0,0.11415135405261807,0.0,36.15125,45.0,5.173816138741304,
6271,158575,100,0.85,1.0E-4,50,70,1.4,100,0.85,1.0E-4,0.4492753623188406,0.7981849815109008,1.0,0.11028382066568967,0.0,35.82625,45.0,5.237228364077702,
6271,158575,100,0.85,1.0E-4,50,75,1.5,100,0.85,1.0E-4,0.4492753623188406,0.8057456465774725,1.0,0.10591283127560208,0.0,35.49375,44.0,5.244278876785635,
6271,158575,100,0.85,1.0E-4,50,80,1.6,100,0.85,1.0E-4,0.4925373134328358,0.8174568557438046,1.0,0.10284920904351,0.0,34.905,44.0,5.286158813353987,
6271,158575,100,0.85,1.0E-4,50,85,1.7,100,0.85,1.0E-4,0.4925373134328358,0.8296545620245142,1.0,0.09898972131900818,0.0,34.32,43.0,5.262138348618358,
6271,158575,100,0.85,1.0E-4,50,90,1.8,100,0.85,1.0E-4,0.4925373134328358,0.835096885456826,1.0,0.09207935980506506,0.0,34.2025,43.0,5.273660374919865,
6271,158575,100,0.85,1.0E-4,50,95,1.9,100,0.85,1.0E-4,0.4925373134328358,0.8457136536181084,1.0,0.0869528747337415,0.0,33.865,43.0,5.322290390424037,
6271,158575,100,0.85,1.0E-4,50,100,2.0,100,0.85,1.0E-4,0.4925373134328358,0.8499046757768521,1.0,0.08297265701838598,0.0,33.5275,44.0,5.328624939888341,
6271,158575,100,0.85,1.0E-4,50,105,2.1,100,0.85,1.0E-4,0.4925373134328358,0.8573649086634206,1.0,0.07909898716656001,0.0,33.3,44.0,5.3530365214521005,
6271,158575,100,0.85,1.0E-4,50,110,2.2,100,0.85,1.0E-4,0.5384615384615384,0.8571810919891223,1.0,0.07619111613897174,0.0,33.17875,44.0,5.358339149167395,
6271,158575,100,0.85,1.0E-4,50,115,2.3,100,0.85,1.0E-4,0.5625,0.8569273250294739,1.0,0.0742712485723761,0.0,32.96625,44.0,5.403250034701337,
6271,158575,100,0.85,1.0E-4,50,120,2.4,100,0.85,1.0E-4,0.5625,0.8601395253464093,1.0,0.0730817252264724,0.0,32.67375,43.0,5.36001967696948,
6271,158575,100,0.85,1.0E-4,50,125,2.5,100,0.85,1.0E-4,0.5625,0.8621047481879693,1.0,0.07126187321341161,0.0,32.4125,43.0,5.402762603520536,
6271,158575,100,0.85,1.0E-4,50,130,2.6,100,0.85,1.0E-4,0.5625,0.8632884242909763,1.0,0.06983947044873877,0.0,32.17625,42.0,5.485680079762223,
6271,158575,100,0.85,1.0E-4,50,135,2.7,100,0.85,1.0E-4,0.5873015873015873,0.864375488865587,1.0,0.06881040442185857,0.0,31.9475,43.0,5.5006584833090715,
6271,158575,100,0.85,1.0E-4,50,140,2.8,100,0.85,1.0E-4,0.6666666666666666,0.8664957956356483,1.0,0.06656450712821055,0.0,31.7525,42.0,5.4601963105734574,
6271,158575,100,0.85,1.0E-4,50,145,2.9,100,0.85,1.0E-4,0.6666666666666666,0.8683131118641602,1.0,0.06590301937518343,0.0,31.55625,42.0,5.514919395376509,
6271,158575,100,0.85,1.0E-4,50,150,3.0,100,0.85,1.0E-4,0.6666666666666666,0.868932053073187,1.0,0.06483488144914423,0.0,31.2675,42.0,5.527290814675848,
6271,158575,100,0.85,1.0E-4,50,155,3.1,100,0.85,1.0E-4,0.6949152542372882,0.8699927032083017,1.0,0.06448730725844903,0.0,31.05125,42.0,5.528437703140017,
6271,158575,100,0.85,1.0E-4,50,160,3.2,100,0.85,1.0E-4,0.6949152542372882,0.8709956262564512,1.0,0.06385859057176642,0.0,30.905,42.0,5.542199473133391,
6271,158575,100,0.85,1.0E-4,50,165,3.3,100,0.85,1.0E-4,0.6949152542372882,0.8663529297917735,1.0,0.06598451602021425,0.0,30.79875,41.0,5.509605107219573,
6271,158575,100,0.85,1.0E-4,50,170,3.4,100,0.85,1.0E-4,0.6949152542372882,0.8654530723712108,1.0,0.06796580593356161,0.0,30.76125,42.0,5.512871160974113,
6271,158575,100,0.85,1.0E-4,50,175,3.5,100,0.85,1.0E-4,0.6666666666666666,0.8639792217834039,1.0,0.06963690270660135,0.0,30.6775,42.0,5.584442116272677,
6271,158575,100,0.85,1.0E-4,50,180,3.6,100,0.85,1.0E-4,0.6666666666666666,0.8640014561534237,1.0,0.07048894404134154,0.0,30.6275,43.0,5.585583563961781,
6271,158575,100,0.85,1.0E-4,50,185,3.7,100,0.85,1.0E-4,0.6666666666666666,0.8629661184964996,1.0,0.07267637332127229,0.0,30.64,42.0,5.710332739867261,
6271,158575,100,0.85,1.0E-4,50,190,3.8,100,0.85,1.0E-4,0.6666666666666666,0.8636380043096191,1.0,0.07348951521670374,0.0,30.45625,43.0,5.6958832447215775,
6271,158575,100,0.85,1.0E-4,50,195,3.9,100,0.85,1.0E-4,0.6666666666666666,0.8646455480679828,1.0,0.07308206672283342,0.0,30.38875,42.0,5.673193407376484,
