nodes,edges,iterations,damping,tolerance,smallTop,largeTop,topRatio,iterations,damping,tolerance,jaccard min,jaccard average,jaccard max,jaccard std,levenstein min,levenstein average,levenstein max,levenstein std
6271,158575,100,0.85,1.0E-4,30,30,1.0,100,0.85,1.0E-4,0.3333333333333333,0.7241319382643112,1.0,0.1313222170801988,0.0,20.7375,28.0,3.254011946812734,
6271,158575,100,0.85,1.0E-4,30,33,1.1,100,0.85,1.0E-4,0.3333333333333333,0.7422058128889032,1.0,0.12779058759161122,0.0,20.4575,27.0,3.2688979412028134,
6271,158575,100,0.85,1.0E-4,30,36,1.2,100,0.85,1.0E-4,0.3333333333333333,0.756159019888741,1.0,0.12422359829451834,0.0,20.2775,27.0,3.2623601502593216,
6271,158575,100,0.85,1.0E-4,30,39,1.3,100,0.85,1.0E-4,0.3333333333333333,0.7672411333887283,1.0,0.12013315356614042,0.0,20.0175,27.0,3.2847669247604165,
6271,158575,100,0.85,1.0E-4,30,42,1.4,100,0.85,1.0E-4,0.3333333333333333,0.7770486029138758,1.0,0.11899734950006105,0.0,19.92625,27.0,3.316747041530299,
6271,158575,100,0.85,1.0E-4,30,45,1.5,100,0.85,1.0E-4,0.3333333333333333,0.7848743621511892,1.0,0.11698730240610054,0.0,19.84,27.0,3.3330766567842427,
6271,158575,100,0.85,1.0E-4,30,48,1.6,100,0.85,1.0E-4,0.42857142857142855,0.7906641965812661,1.0,0.11517599766345328,0.0,19.77,27.0,3.320707755885783,
6271,158575,100,0.85,1.0E-4,30,51,1.7,100,0.85,1.0E-4,0.42857142857142855,0.7968664685377962,1.0,0.11280536977819107,0.0,19.53875,26.0,3.378016938604663,
6271,158575,100,0.85,1.0E-4,30,54,1.8,100,0.85,1.0E-4,0.42857142857142855,0.8022055344129063,1.0,0.11070332237976829,0.0,19.39125,26.0,3.3775987679859205,
6271,158575,100,0.85,1.0E-4,30,57,1.9,100,0.85,1.0E-4,0.42857142857142855,0.8097232158146171,1.0,0.1097479587679107,0.0,19.12875,27.0,3.4434246670284545,
6271,158575,100,0.85,1.0E-4,30,60,2.0,100,0.85,1.0E-4,0.42857142857142855,0.8136244626896544,1.0,0.10637931436180349,0.0,19.09,26.0,3.4204385683710243,
6271,158575,100,0.85,1.0E-4,30,63,2.1,100,0.85,1.0E-4,0.4634146341463415,0.8166698867732805,1.0,0.10460895579632372,0.0,18.99,26.0,3.441642049952316,
6271,158575,100,0.85,1.0E-4,30,66,2.2,100,0.85,1.0E-4,0.4634146341463415,0.8201354196204198,1.0,0.10172023094539434,0.0,18.9175,26.0,3.4301157050455298,
6271,158575,100,0.85,1.0E-4,30,69,2.3,100,0.85,1.0E-4,0.4634146341463415,0.8247994910451872,1.0,0.09944614354479128,0.0,18.7775,26.0,3.4402752433490003,
6271,158575,100,0.85,1.0E-4,30,72,2.4,100,0.85,1.0E-4,0.4634146341463415,0.8236030335933456,1.0,0.09864437968127497,0.0,18.69625,26.0,3.416721518868631,
6271,158575,100,0.85,1.0E-4,30,75,2.5,100,0.85,1.0E-4,0.4634146341463415,0.8283476941960474,1.0,0.0960361956956111,0.0,18.445,27.0,3.4495615663443404,
6271,158575,100,0.85,1.0E-4,30,78,2.6,100,0.85,1.0E-4,0.4634146341463415,0.8310531455768774,1.0,0.09409857569363793,0.0,18.265,27.0,3.42670030787637,
6271,158575,100,0.85,1.0E-4,30,81,2.7,100,0.85,1.0E-4,0.4634146341463415,0.8382921152188946,1.0,0.09071233479319728,0.0,17.99125,27.0,3.4833422796934554,
6271,158575,100,0.85,1.0E-4,30,84,2.8,100,0.85,1.0E-4,0.4634146341463415,0.8416875440566866,1.0,0.08895836050081767,0.0,17.8625,26.0,3.4617327669824545,
6271,158575,100,0.85,1.0E-4,30,87,2.9,100,0.85,1.0E-4,0.5,0.8428588234293929,1.0,0.08730046386639692,0.0,17.7175,26.0,3.450390376464669,
6271,158575,100,0.85,1.0E-4,30,90,3.0,100,0.85,1.0E-4,0.5384615384615384,0.8439790464029719,1.0,0.08658004776639146,0.0,17.58125,26.0,3.449405519433747,
