nodes,edges,iterations,damping,tolerance,smallTop,largeTop,topRatio,iterations,damping,tolerance,max entries,node id,indegree,outdegree,neighbour indegree,neighbour outdegree,pagerank,neighbour pagerank,jaccard,neighbour jaccard,kendall,neighbour kendall,pagerank error,neighbour pagerank error,excluded,neighbour excluded,included,neighbour included
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,17,39,39,33.12820512820513,33.12820512820513,2.445605914338546E-4,2.1906678245022502E-4,0.9047619047619048,0.7597107654732607,0.9236363636363636,0.8567493263365566,164.70052104392386,115.45241038464552,24,10.435897435897436,22,40.0
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,18,153,153,42.40522875816993,42.40522875816993,8.393883582186936E-4,2.505625176772365E-4,0.6666666666666666,0.7470730206203999,0.7074747474747475,0.8471099201881481,917.1300109363054,103.2255466456489,205,17.666666666666668,45,35.69934640522876
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,19,74,74,45.810810810810814,45.810810810810814,4.2177893392036426E-4,2.7200412223698015E-4,0.9801980198019802,0.7560116971499602,0.6945454545454546,0.849675317004347,480.3772384400599,159.8639849474943,166,32.932432432432435,24,39.16216216216216
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,20,2,2,32.5,32.5,3.074206386836494E-5,1.9945690563690828E-4,0.7857142857142857,0.7099013518450858,0.8937373737373737,0.8595959595959596,0.47037778150824405,40.37572295867736,0,0.0,5,45.0
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,21,49,49,32.97959183673469,32.97959183673469,2.9531372042853677E-4,2.076340394815985E-4,0.9230769230769231,0.7505864737076078,0.8751515151515151,0.8584748650212706,250.17492901886723,91.41668133637563,74,6.979591836734694,21,38.36734693877551
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,22,266,266,68.54511278195488,68.54511278195488,0.0013075983419793813,3.7398108896490387E-4,0.47058823529411764,0.7805545875422961,0.6626262626262627,0.842274164446735,3073.0012625775776,227.86297247628642,847,81.14285714285714,0,38.7593984962406
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,23,111,111,38.0990990990991,38.0990990990991,6.580266798065619E-4,2.4534433330941277E-4,0.8018018018018018,0.7537360599738964,0.7696969696969697,0.8543080314536134,481.45075505244716,124.38256027276593,36,18.063063063063062,68,37.52252252252252
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,24,40,40,80.725,80.725,2.5749054544053614E-4,4.6275129061002917E-4,0.7699115044247787,0.7891933777327813,0.9119191919191919,0.814815624135789,167.67537559254433,378.5595860544451,6,72.075,74,31.7
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,25,22,22,37.77272727272727,37.77272727272727,1.44196634185426E-4,2.440789536558468E-4,0.8018018018018018,0.7635814301948877,0.8755555555555555,0.8422122422726228,30.806088925904774,112.2914138832401,0,14.045454545454545,35,38.86363636363637
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,26,4,4,26.25,26.25,4.66358785026714E-5,1.9255712420306056E-4,0.8518518518518519,0.7742163131077896,0.8609539207760711,0.8692773971274679,1.6972160405018573,80.99386477276583,0,2.0,5,58.5
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,27,223,223,72.60538116591928,72.60538116591928,0.001131704833055311,4.055034766967454E-4,0.5037593984962406,0.774740418692796,0.6319191919191919,0.8391484687292324,2457.498538588017,295.04190174926845,774,110.65919282511211,7,37.26008968609865
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,28,59,59,41.45762711864407,41.45762711864407,3.5016637209432167E-4,2.64340150413434E-4,0.9047619047619048,0.7792551921632989,0.8868686868686869,0.8683103462991554,337.17109021410795,159.93557158451813,26,20.677966101694917,25,41.389830508474574
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,29,64,64,42.5,42.5,3.695482026367928E-4,2.5741474798909473E-4,0.9047619047619048,0.744517553659088,0.8391919191919192,0.8588161054077948,297.94859306814766,150.3889481098128,63,31.484375,27,44.515625
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,30,19,19,79.57894736842105,79.57894736842105,1.1539631279626512E-4,4.322248218013656E-4,0.7094017094017094,0.776124821716177,0.8383838383838383,0.8370784847571207,14.140669608686485,359.0095305277854,0,144.68421052631578,30,38.36842105263158
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,31,12,12,43.25,43.25,9.097384308798088E-5,2.986755046691046E-4,0.639344262295082,0.7925585248475455,0.8553535353535353,0.8865083422671889,15.617221300708719,116.197503353694,0,6.083333333333333,17,47.416666666666664
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,32,40,40,39.25,39.25,2.519340190727097E-4,2.538050880408019E-4,0.8867924528301887,0.7727707483591972,0.9030303030303031,0.854418018109617,169.99538648227193,137.0710612109463,41,16.875,18,36.85
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,33,10,10,44.2,44.2,7.83420581799469E-5,2.946590662891597E-4,0.7241379310344828,0.7938910525067474,0.8703030303030304,0.8577831197906999,10.936403576508049,192.48413839459337,0,19.6,17,46.5
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,34,88,88,28.375,28.375,5.512456985613343E-4,1.8968278369693056E-4,0.8691588785046729,0.7510087445353897,0.8525252525252526,0.8592416980798927,266.05236597104073,86.3783157323718,7,7.488636363636363,67,34.43181818181818
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,35,28,28,42.464285714285715,42.464285714285715,1.81310789196872E-4,2.741066436325562E-4,0.7391304347826086,0.7695542540015364,0.8905050505050505,0.8606765580683627,60.61689566366556,160.34271165028278,1,22.678571428571427,25,41.17857142857143
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,36,84,84,54.80952380952381,54.80952380952381,4.67013164577311E-4,3.2726261414960746E-4,0.9047619047619048,0.7608972379873367,0.7305050505050505,0.8477383140821848,458.33347941216374,207.08453144525927,169,52.29761904761905,44,38.55952380952381
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,37,4,4,47.0,47.0,4.017227823359954E-5,2.678492133910277E-4,0.7699115044247787,0.7977430727667002,0.795959595959596,0.8634343434343434,0.9114806530285022,238.5803831292539,0,49.5,6,54.75
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,38,42,42,72.9047619047619,72.9047619047619,2.3362631102743847E-4,4.198420562708508E-4,0.7699115044247787,0.7706173173669956,0.8638383838383838,0.8286129421662826,54.504573230105336,326.3289908179851,0,150.04761904761904,74,32.19047619047619
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,39,6,6,49.166666666666664,49.166666666666664,5.335573847165576E-5,3.1662156657337535E-4,0.680672268907563,0.757294760951174,0.8173737373737374,0.8480078602731881,3.419212928123851,207.04986238929746,0,13.0,13,50.833333333333336
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,40,57,57,40.175438596491226,40.175438596491226,3.344527808660179E-4,2.47918167802678E-4,0.9607843137254902,0.7612240378779561,0.877979797979798,0.8586371125400948,318.0711541034284,142.6912529894766,59,23.36842105263158,29,36.85964912280702
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,41,106,106,56.62264150943396,56.62264150943396,6.001457181382325E-4,3.3390247087830994E-4,0.8018018018018018,0.7598428703550154,0.7402020202020202,0.8458718078641898,624.1364548889467,236.82969570681598,77,77.81132075471699,48,39.301886792452834
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,42,17,17,56.588235294117645,56.588235294117645,1.129581936931257E-4,3.52201023209798E-4,0.7699115044247787,0.8032591018621517,0.8602020202020202,0.8518459529426214,22.200499835307248,241.12264268994332,0,33.470588235294116,22,42.705882352941174
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,43,12,12,53.333333333333336,53.333333333333336,9.074974372525846E-5,3.341676991185998E-4,0.7241379310344828,0.7842907933849368,0.771671044655486,0.8476622239241931,10.624925249655899,188.34022778919925,0,52.333333333333336,14,51.75
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,44,12,12,42.083333333333336,42.083333333333336,8.740396456930743E-5,2.7222474486598237E-4,0.7857142857142857,0.7550423309942943,0.8703030303030304,0.8567447121781963,13.286387785189163,161.76978853325025,0,17.25,16,38.0
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,45,14,14,36.285714285714285,36.285714285714285,1.0897883386699062E-4,2.5543807422287365E-4,0.8348623853211009,0.8185007261273421,0.8456565656565657,0.8824981428776718,24.49499642493713,131.2573989410906,0,13.0,18,42.714285714285715
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,46,1,1,40.0,40.0,2.5442879705963895E-5,2.5749054544053614E-4,0.7857142857142857,0.7699115044247787,0.9171717171717172,0.9119191919191919,0.1312557355134215,167.67537559254433,0,6.0,1,74.0
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,47,24,24,95.04166666666667,95.04166666666667,1.3655579682266323E-4,5.211178165321555E-4,0.6666666666666666,0.7972804991739232,0.7284848484848485,0.8153685602956883,10.404363141290967,495.5852110567641,0,231.95833333333334,15,31.958333333333332
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,48,138,138,39.630434782608695,39.630434782608695,8.409849182587259E-4,2.479261945899801E-4,0.7857142857142857,0.7543129997155369,0.7777777777777778,0.8433520804410092,565.9134756688542,102.92624114226027,38,15.007246376811594,66,31.028985507246375
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,49,20,20,103.9,103.9,1.2752620669862562E-4,5.953612249329613E-4,0.7094017094017094,0.7992888763376296,0.8517171717171718,0.7889234849888088,31.492019703568474,360.07785541132034,0,48.95,15,38.6
7547,163724,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,50,51,51,42.76470588235294,42.76470588235294,3.100186319131158E-4,2.7262053468201026E-4,0.9607843137254902,0.7704628434418974,0.8921212121212121,0.8626510000014197,250.7848685526584,143.96461242277596,58,15.196078431372548,38,43.19607843137255
