nodes,edges,iterations,damping,tolerance,smallTop,largeTop,topRatio,iterations,damping,tolerance,jaccard min,jaccard average,jaccard max,jaccard std,levenstein min,levenstein average,levenstein max,levenstein std
7547,163724,100,0.85,1.0E-4,50,320,6.4,100,0.85,1.0E-4,0.6666666666666666,0.9137708539204914,1.0,0.06386947797587769,0.0,24.92625,43.0,5.833379032559087,
7547,163724,100,0.85,1.0E-4,50,325,6.5,100,0.85,1.0E-4,0.6666666666666666,0.9146168559301596,1.0,0.06355621726469457,0.0,24.7175,43.0,5.803248551458057,
7547,163724,100,0.85,1.0E-4,50,330,6.6,100,0.85,1.0E-4,0.6666666666666666,0.9157745731701904,1.0,0.06310820295197228,0.0,24.58125,43.0,5.853067438318134,
7547,163724,100,0.85,1.0E-4,50,335,6.7,100,0.85,1.0E-4,0.6666666666666666,0.9168741999509316,1.0,0.06244158502346032,0.0,24.43375,42.0,5.860299560389385,
7547,163724,100,0.85,1.0E-4,50,340,6.8,100,0.85,1.0E-4,0.6666666666666666,0.9178807250737794,1.0,0.06240268810256127,0.0,24.2375,42.0,5.843038058236486,
7547,163724,100,0.85,1.0E-4,50,345,6.9,100,0.85,1.0E-4,0.6949152542372882,0.9195809451034503,1.0,0.061778535967043725,0.0,24.0575,42.0,5.828524148530224,
7547,163724,100,0.85,1.0E-4,50,350,7.0,100,0.85,1.0E-4,0.6949152542372882,0.9200345127784165,1.0,0.061669744895657304,0.0,23.8975,40.0,5.811152531985369,
7547,163724,100,0.85,1.0E-4,50,355,7.1,100,0.85,1.0E-4,0.6949152542372882,0.9213432727314194,1.0,0.06057241824951479,0.0,23.73625,40.0,5.864016195194212,
7547,163724,100,0.85,1.0E-4,50,360,7.2,100,0.85,1.0E-4,0.6949152542372882,0.9225887151417956,1.0,0.05988021001127395,0.0,23.51625,39.0,5.882154021912382,
7547,163724,100,0.85,1.0E-4,50,365,7.3,100,0.85,1.0E-4,0.6949152542372882,0.9237862459529501,1.0,0.059849926104959865,0.0,23.20125,38.0,5.924799442808171,
7547,163724,100,0.85,1.0E-4,50,370,7.4,100,0.85,1.0E-4,0.7241379310344828,0.9249140267440576,1.0,0.059449351178117185,0.0,23.025,39.0,5.9583449883335895,
7547,163724,100,0.85,1.0E-4,50,375,7.5,100,0.85,1.0E-4,0.7241379310344828,0.9259017839702054,1.0,0.05900369641044213,0.0,22.7925,39.0,5.936703104417467,
7547,163724,100,0.85,1.0E-4,50,380,7.6,100,0.85,1.0E-4,0.7241379310344828,0.9272125246281994,1.0,0.058484679408642,0.0,22.68875,39.0,5.946374814750583,
7547,163724,100,0.85,1.0E-4,50,385,7.7,100,0.85,1.0E-4,0.6949152542372882,0.9279738938035611,1.0,0.0580700106492799,0.0,22.52125,37.0,5.892753892493728,
7547,163724,100,0.85,1.0E-4,50,390,7.8,100,0.85,1.0E-4,0.6949152542372882,0.9286583706187261,1.0,0.057873250359803306,0.0,22.27,37.0,5.922592337819648,
7547,163724,100,0.85,1.0E-4,50,395,7.9,100,0.85,1.0E-4,0.6949152542372882,0.9290377044340749,1.0,0.057270198561026844,0.0,22.1475,38.0,5.942494741268179,
7547,163724,100,0.85,1.0E-4,50,400,8.0,100,0.85,1.0E-4,0.6949152542372882,0.9301772005742648,1.0,0.05690687676110207,0.0,22.00125,37.0,6.008847513250776,
7547,163724,100,0.85,1.0E-4,50,405,8.1,100,0.85,1.0E-4,0.6949152542372882,0.9309986729320313,1.0,0.05667764625856392,0.0,21.84125,36.0,5.98109926664823,
7547,163724,100,0.85,1.0E-4,50,410,8.2,100,0.85,1.0E-4,0.6949152542372882,0.9317044258669113,1.0,0.05674638472041215,0.0,21.7675,37.0,5.9534396570386106,
7547,163724,100,0.85,1.0E-4,50,415,8.3,100,0.85,1.0E-4,0.6949152542372882,0.932723766678539,1.0,0.05590898755807033,0.0,21.6225,37.0,5.926423352242058,
7547,163724,100,0.85,1.0E-4,50,420,8.4,100,0.85,1.0E-4,0.6949152542372882,0.9331423726132383,1.0,0.05587792245822352,0.0,21.56,36.0,5.9349726199873905,
7547,163724,100,0.85,1.0E-4,50,425,8.5,100,0.85,1.0E-4,0.7241379310344828,0.9339472522662662,1.0,0.055326978434176756,0.0,21.54125,36.0,5.906631733695607,
7547,163724,100,0.85,1.0E-4,50,430,8.6,100,0.85,1.0E-4,0.7241379310344828,0.9344136217819842,1.0,0.055341407470124074,0.0,21.45,36.0,5.896185207403173,
7547,163724,100,0.85,1.0E-4,50,435,8.7,100,0.85,1.0E-4,0.7543859649122807,0.9353489176488461,1.0,0.0538135809168718,0.0,21.30125,36.0,5.878392504545778,
7547,163724,100,0.85,1.0E-4,50,440,8.8,100,0.85,1.0E-4,0.7543859649122807,0.9359452768842175,1.0,0.05362005344309458,0.0,21.20375,37.0,5.89064817634698,
7547,163724,100,0.85,1.0E-4,50,445,8.9,100,0.85,1.0E-4,0.7543859649122807,0.9367104565651853,1.0,0.05308311554756321,0.0,21.05375,38.0,5.901343994167767,
7547,163724,100,0.85,1.0E-4,50,450,9.0,100,0.85,1.0E-4,0.7543859649122807,0.9372194217439619,1.0,0.05298146228460662,0.0,20.945,37.0,5.9132880024568415,
7547,163724,100,0.85,1.0E-4,50,455,9.1,100,0.85,1.0E-4,0.7543859649122807,0.9375961364041118,1.0,0.05300156275347244,0.0,20.835,37.0,5.924759488789395,
7547,163724,100,0.85,1.0E-4,50,460,9.2,100,0.85,1.0E-4,0.7543859649122807,0.9383821339187438,1.0,0.0528008107553492,0.0,20.72875,36.0,5.926860335582405,
7547,163724,100,0.85,1.0E-4,50,465,9.3,100,0.85,1.0E-4,0.7543859649122807,0.9388905473308753,1.0,0.05266352599436269,0.0,20.6525,35.0,5.930366240798288,
7547,163724,100,0.85,1.0E-4,50,470,9.4,100,0.85,1.0E-4,0.7543859649122807,0.9397833214794983,1.0,0.051866260563658506,0.0,20.54875,35.0,5.9046696298353565,
7547,163724,100,0.85,1.0E-4,50,475,9.5,100,0.85,1.0E-4,0.7543859649122807,0.9405999480933385,1.0,0.05137787639944591,0.0,20.41375,35.0,5.9365445283851805,
7547,163724,100,0.85,1.0E-4,50,480,9.6,100,0.85,1.0E-4,0.7543859649122807,0.9416171427876976,1.0,0.05105908355880219,0.0,20.33875,36.0,5.937928800305707,
7547,163724,100,0.85,1.0E-4,50,485,9.7,100,0.85,1.0E-4,0.7543859649122807,0.9420847423819619,1.0,0.05101984716160744,0.0,20.22875,36.0,5.940658502009687,
7547,163724,100,0.85,1.0E-4,50,490,9.8,100,0.85,1.0E-4,0.7543859649122807,0.9427222695740118,1.0,0.05061265011264938,0.0,20.09625,36.0,5.897837394969447,
7547,163724,100,0.85,1.0E-4,50,495,9.9,100,0.85,1.0E-4,0.7543859649122807,0.9433611080909025,1.0,0.05021048638482499,0.0,20.01375,35.0,5.885453333219116,
7547,163724,100,0.85,1.0E-4,50,500,10.0,100,0.85,1.0E-4,0.7543859649122807,0.9437939085643741,1.0,0.049509095132738525,0.0,20.0,35.0,5.8101204806785205,
