nodes,edges,iterations,damping,tolerance,smallTop,largeTop,topRatio,iterations,damping,tolerance,jaccard min,jaccard average,jaccard max,jaccard std,levenstein min,levenstein average,levenstein max,levenstein std
7547,163724,100,0.85,1.0E-4,10,38,3.8,100,0.85,1.0E-4,0.17647058823529413,0.7760381836300972,1.0,0.17467627442346167,0.0,4.43375,9.0,1.8001696968619376,
7547,163724,100,0.85,1.0E-4,10,39,3.9,100,0.85,1.0E-4,0.17647058823529413,0.7801341917886054,1.0,0.17308321141604713,0.0,4.42,9.0,1.8065436612492927,
7547,163724,100,0.85,1.0E-4,10,40,4.0,100,0.85,1.0E-4,0.17647058823529413,0.7814672582319665,1.0,0.1721486430214421,0.0,4.405,9.0,1.816858552557133,
7547,163724,100,0.85,1.0E-4,10,41,4.1,100,0.85,1.0E-4,0.17647058823529413,0.7819217792011933,1.0,0.16990048043521544,0.0,4.3575,9.0,1.8288503902725337,
7547,163724,100,0.85,1.0E-4,10,42,4.2,100,0.85,1.0E-4,0.17647058823529413,0.7855222657244738,1.0,0.1694208176960818,0.0,4.3275,9.0,1.8574831762360595,
7547,163724,100,0.85,1.0E-4,10,43,4.3,100,0.85,1.0E-4,0.17647058823529413,0.7891699721846804,1.0,0.16840317233814317,0.0,4.265,9.0,1.8680939483869647,
7547,163724,100,0.85,1.0E-4,10,44,4.4,100,0.85,1.0E-4,0.25,0.7941816516816544,1.0,0.16635604861888267,0.0,4.24,9.0,1.8533483212823219,
7547,163724,100,0.85,1.0E-4,10,45,4.5,100,0.85,1.0E-4,0.25,0.7975216450216485,1.0,0.16522380570962403,0.0,4.1875,9.0,1.8894030141819929,
7547,163724,100,0.85,1.0E-4,10,46,4.6,100,0.85,1.0E-4,0.25,0.798733766233769,1.0,0.1647380185301659,0.0,4.2025,9.0,1.8692227662854954,
7547,163724,100,0.85,1.0E-4,10,47,4.7,100,0.85,1.0E-4,0.25,0.8009894272394297,1.0,0.16326148503828797,0.0,4.2,9.0,1.8861336113860014,
7547,163724,100,0.85,1.0E-4,10,48,4.8,100,0.85,1.0E-4,0.17647058823529413,0.80215178204149,1.0,0.1631709684463199,0.0,4.16,9.0,1.8846485083431341,
7547,163724,100,0.85,1.0E-4,10,49,4.9,100,0.85,1.0E-4,0.17647058823529413,0.8041310527707615,1.0,0.16400829898353977,0.0,4.1425,9.0,1.8992613695855554,
7547,163724,100,0.85,1.0E-4,10,50,5.0,100,0.85,1.0E-4,0.17647058823529413,0.8040324014221105,1.0,0.16350250956698636,0.0,4.13125,9.0,1.870567677872148,
7547,163724,100,0.85,1.0E-4,10,51,5.1,100,0.85,1.0E-4,0.17647058823529413,0.8063983687880782,1.0,0.16324620489620953,0.0,4.12375,9.0,1.8643862093193033,
