nodes,edges,iterations,damping,tolerance,smallTop,largeTop,topRatio,iterations,damping,tolerance,jaccard min,jaccard average,jaccard max,jaccard std,levenstein min,levenstein average,levenstein max,levenstein std
7547,163724,100,0.85,1.0E-4,30,30,1.0,100,0.85,1.0E-4,0.2,0.6709409919119858,1.0,0.1694157072333337,0.0,21.2325,29.0,3.9602327898748584,
7547,163724,100,0.85,1.0E-4,30,33,1.1,100,0.85,1.0E-4,0.17647058823529413,0.6867730294345179,1.0,0.16377040946749058,0.0,20.945,29.0,3.9701353881196573,
7547,163724,100,0.85,1.0E-4,30,36,1.2,100,0.85,1.0E-4,0.17647058823529413,0.7021416240543568,1.0,0.1594896914216355,0.0,20.72375,29.0,4.022118339569334,
7547,163724,100,0.85,1.0E-4,30,39,1.3,100,0.85,1.0E-4,0.22448979591836735,0.7165918977331946,1.0,0.1555644549071935,0.0,20.43125,29.0,4.0075270975378325,
7547,163724,100,0.85,1.0E-4,30,42,1.4,100,0.85,1.0E-4,0.2,0.7291659421462728,1.0,0.15000511465860514,0.0,20.24125,28.0,4.0617789744765735,
7547,163724,100,0.85,1.0E-4,30,45,1.5,100,0.85,1.0E-4,0.22448979591836735,0.7409109793041075,1.0,0.1466847019449717,0.0,19.9,29.0,4.102133591193734,
7547,163724,100,0.85,1.0E-4,30,48,1.6,100,0.85,1.0E-4,0.22448979591836735,0.7516231742405358,1.0,0.14519875041102845,0.0,19.68,29.0,4.170143882409817,
7547,163724,100,0.85,1.0E-4,30,51,1.7,100,0.85,1.0E-4,0.22448979591836735,0.7606341141338856,1.0,0.14151676942796468,0.0,19.4825,29.0,4.201451386128371,
7547,163724,100,0.85,1.0E-4,30,54,1.8,100,0.85,1.0E-4,0.25,0.7697561027391479,1.0,0.13716706419021518,0.0,19.28,29.0,4.207624032634099,
7547,163724,100,0.85,1.0E-4,30,57,1.9,100,0.85,1.0E-4,0.2765957446808511,0.7772399792993148,1.0,0.13312944857685266,0.0,18.96875,29.0,4.182735162247306,
7547,163724,100,0.85,1.0E-4,30,60,2.0,100,0.85,1.0E-4,0.2765957446808511,0.7848350649121189,1.0,0.13015365060043044,0.0,18.72125,29.0,4.161856369157878,
7547,163724,100,0.85,1.0E-4,30,63,2.1,100,0.85,1.0E-4,0.3333333333333333,0.7928251300489655,1.0,0.12617827841712537,0.0,18.69,29.0,4.15769166725961,
7547,163724,100,0.85,1.0E-4,30,66,2.2,100,0.85,1.0E-4,0.36363636363636365,0.7974925386200055,1.0,0.1237209009427757,0.0,18.55375,28.0,4.192506522058131,
7547,163724,100,0.85,1.0E-4,30,69,2.3,100,0.85,1.0E-4,0.36363636363636365,0.8050512063234485,1.0,0.122133492922694,0.0,18.415,29.0,4.13161893208945,
7547,163724,100,0.85,1.0E-4,30,72,2.4,100,0.85,1.0E-4,0.3953488372093023,0.8086985416856268,1.0,0.11916550273730635,0.0,18.2875,28.0,4.169813395105349,
7547,163724,100,0.85,1.0E-4,30,75,2.5,100,0.85,1.0E-4,0.3953488372093023,0.8131711528023088,1.0,0.1179802352273326,0.0,18.0325,28.0,4.1759961386476405,
7547,163724,100,0.85,1.0E-4,30,78,2.6,100,0.85,1.0E-4,0.42857142857142855,0.8177324363611954,1.0,0.1146839838140596,0.0,17.86,28.0,4.1440197875975455,
7547,163724,100,0.85,1.0E-4,30,81,2.7,100,0.85,1.0E-4,0.42857142857142855,0.826725787437307,1.0,0.11127134776081053,0.0,17.675,28.0,4.091683638797115,
