nodes,edges,iterations,damping,tolerance,smallTop,iterations,damping,tolerance,max entries,node id,indegree,outdegree,neighbour indegree,neighbour outdegree,pagerank,neighbour pagerank,jaccard,neighbour jaccard,kendall,neighbour kendall,pagerank error,neighbour pagerank error,excluded,neighbour excluded,included,neighbour included
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,50,51,51,42.76470588235294,42.76470588235294,2.4935173081629277E-4,4.1835078431846586E-4,0.9230769230769231,0.9481263982362963,0.879444878335872,0.9281638864025188,2.1877048160913572E8,1.0513990800011136E8,3,3.764705882352941,9,4.0
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,51,20,20,54.5,54.5,2.6450387125399974E-4,4.805334003335943E-4,0.9607843137254902,0.9293736620595666,0.9379591836734694,0.9213623312402046,5.8855461801392965E7,9.516788556000246E7,1,4.65,0,2.95
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,52,12,12,65.75,65.75,4.792197767207874E-5,6.895161270785275E-4,0.8867924528301887,0.9428939882140032,0.9526530612244898,0.9222738524207158,2.9296012715334952E7,2.2495957575802803E8,2,6.333333333333333,1,8.416666666666666
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,53,32,32,67.4375,67.4375,1.2195292987874491E-4,7.216603832017126E-4,1.0,0.9367115637579008,0.9076800414905168,0.9206725715766495,8.243964581753607E7,1.9323570034293777E8,5,7.75,0,10.59375
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,54,94,94,56.54255319148936,56.54255319148936,3.614577459256667E-4,4.65816231423659E-4,0.8181818181818182,0.9430411354514595,0.8044214093915133,0.917173339097218,3.4078817446640146E8,9.27731304681685E7,8,3.4148936170212765,5,4.76595744680851
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,55,9,9,91.44444444444444,91.44444444444444,3.7454991360153105E-5,8.930114805067926E-4,0.9230769230769231,0.9280578471600793,0.920751941277959,0.8973993976130651,3252943.0100604496,3.01185128665514E8,0,11.222222222222221,2,12.11111111111111
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,56,10,10,42.3,42.3,6.968171219550202E-5,7.603521136394403E-4,0.9607843137254902,0.9390228015089279,0.9603920767980494,0.927807039261695,3.674367563336365E7,6.992327619402516E7,1,3.1,2,2.5
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,57,19,19,85.10526315789474,85.10526315789474,3.751687303597112E-4,4.2626235457548535E-4,0.9607843137254902,0.9330395516904196,0.9587587569395494,0.9123417349915911,3.832369818589848E7,5.839164017799255E8,3,8.210526315789474,1,6.842105263157895
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,58,87,87,53.333333333333336,53.333333333333336,4.168264217801524E-4,4.674287023421861E-4,0.9230769230769231,0.9353414065802594,0.8460596867030435,0.9336530961032565,4.152741960629166E8,1.1998136888627484E8,3,4.471264367816092,7,6.551724137931035
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,59,1,1,19.0,19.0,2.58032121512188E-5,3.751687303597112E-4,0.9230769230769231,0.9607843137254902,0.9608163265306122,0.9587587569395494,4270760.022790469,3.832369818589848E7,0,3.0,0,1.0
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,60,1,1,19.0,19.0,2.58032121512188E-5,3.751687303597112E-4,0.9230769230769231,0.9607843137254902,0.9464657705510594,0.9587587569395494,4287634.917866034,3.832369818589848E7,0,3.0,0,1.0
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,61,2,2,17.5,17.5,3.2842433033688655E-5,2.585395618657887E-4,1.0,0.9419306184012066,0.9644463412615852,0.9569122175797721,6405038.881082343,2.901976893108648E7,0,1.5,0,1.0
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,62,38,38,73.34210526315789,73.34210526315789,1.1908439052421679E-4,8.509139493206976E-4,0.9230769230769231,0.9310040043143604,0.8880721918093535,0.9119521900065022,1.2192968178908598E8,1.876826534798394E8,6,6.184210526315789,6,8.447368421052632
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,63,14,14,121.21428571428571,121.21428571428571,6.24856842146018E-5,5.533354325521299E-4,0.9230769230769231,0.9311031278435917,0.9608163265306122,0.9020734111873455,2.149318606285338E7,8.801671406239169E8,3,15.5,1,10.714285714285714
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,64,25,25,108.28,108.28,1.6275363513994394E-4,4.593744642778552E-4,0.9607843137254902,0.9180732964832502,0.9669253562320498,0.8968598267988425,4.4413973121212676E7,7.269593619416556E8,3,14.92,4,10.76
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,65,108,108,60.592592592592595,60.592592592592595,3.7700573969944593E-4,5.480325288600292E-4,0.8518518518518519,0.9373032158157739,0.8282921950336576,0.9200889046892189,3.8904037617744666E8,1.2247862247710095E8,15,4.444444444444445,9,6.12962962962963
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,66,10,10,35.0,35.0,6.44870430929114E-5,4.402588770562726E-4,0.9230769230769231,0.9242079866941133,0.9587587569395494,0.9331537854644602,2.8365787053939164E7,7.723080146757945E7,5,4.0,0,3.5
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,67,17,17,55.294117647058826,55.294117647058826,9.505656606906409E-5,6.72649619080803E-4,1.0,0.9438921095250663,0.952225477505549,0.9189208865179819,4.329395076189511E7,1.4874276567860678E8,1,5.529411764705882,0,6.647058823529412
7547,163724,80000,0.85,0.0,100,100,0.85,1.0E-4,50,68,2,2,15.5,15.5,4.315180424892696E-5,1.9550832491409937E-4,0.8867924528301887,0.9607843137254902,0.9673469387755103,0.9434626781160249,5317142.797592683,2.9989224388107263E7,0,1.5,0,2.5
