nodes,edges,iterations,damping,tolerance,smallTop,largeTop,topRatio,iterations,damping,tolerance,max entries,node id,indegree,outdegree,neighbour indegree,neighbour outdegree,pagerank,neighbour pagerank,jaccard,neighbour jaccard,kendall,neighbour kendall,pagerank error,neighbour pagerank error,excluded,neighbour excluded,included,neighbour included
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,26,8,10,6.722222222222222,9.5,1.1884900465287387E-4,1.2067450703094081E-4,0.9047619047619048,0.9492027208984103,0.9140690914039372,0.9057848414849065,1.5691174030093047,9.00682508063169,1,5.222222222222222,13,7.222222222222222
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,27,5,0,4.0,11.4,9.313986418149685E-5,9.862738913640467E-5,1.0,0.9200545298444809,1.0,0.8909078052908906,0.41987343593359716,2.311376797448075,0,1.4,6,5.2
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,28,1,0,6.0,10.0,6.539551887567351E-5,1.2149511260334917E-4,1.0,0.9230769230769231,1.0,0.9257274940329818,0.007666293270175264,5.055013138026341,0,3.0,3,10.0
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,29,2,1,3.6666666666666665,9.333333333333334,7.18058271783264E-5,1.0590498338153912E-4,0.9801980198019802,0.9677583142929679,0.940789350955147,0.934780376017077,0.013093495744081031,2.000572663510395,0,1.0,4,4.666666666666667
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,30,14,2,5.5,8.25,2.067508708120476E-4,1.1461126871396528E-4,0.7241379310344828,0.8752972124731195,0.926696833443923,0.9142133773954085,6.561045168462967,3.895284287451905,5,2.25,9,2.875
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,31,11,0,4.363636363636363,9.545454545454545,1.5614296050182297E-4,9.673745436898851E-5,1.0,0.8830156868658101,1.0,0.8997923478945732,4.8613490408357105,2.4079780982915953,0,1.2727272727272727,18,4.181818181818182
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,32,1,0,1.0,10.0,6.0484704463547994E-5,6.4899861938169E-5,1.0,0.7094017094017094,1.0,0.932990376577976,2.7794616860774793E-6,0.04242103593761831,0,0.0,0,6.0
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,33,13,0,4.230769230769231,9.538461538461538,2.1600499240448932E-4,9.556543461217048E-5,1.0,0.8581489184450326,1.0,0.9289270264653423,6.011776381999228,3.7387138710147694,1,2.8461538461538463,6,1.7692307692307692
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,34,6,0,7.333333333333333,9.833333333333334,1.1469855375262195E-4,1.1425583668636396E-4,1.0,0.8480915801824364,1.0,0.9266509805486898,1.1656600930849914,4.258724387214145,0,3.1666666666666665,20,5.5
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,35,10,0,4.3,9.9,1.347033065636814E-4,9.200607729759735E-5,1.0,0.8607631664454374,1.0,0.9037759780603472,1.0699256520120488,1.3744940202366371,0,1.2,16,1.2
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,36,4,0,4.25,9.75,8.76021424174008E-5,9.193209096078098E-5,1.0,0.8302957380627285,1.0,0.916839049333209,0.35637602308657257,4.028608530870875,0,3.25,4,3.5
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,37,4,0,10.5,10.0,1.0363656893188977E-4,1.4295221604848342E-4,1.0,0.8062855255802384,1.0,0.8928686485096918,2.2998870227417036,20.192499824671863,1,13.75,13,6.5
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,38,4,10,6.428571428571429,8.357142857142858,8.59996848277259E-5,1.279137712993577E-4,0.9801980198019802,0.8855550536241873,0.8037216646999724,0.9100574864518656,0.09747844669891345,9.749919969367633,0,6.571428571428571,4,6.857142857142857
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,39,6,10,5.375,5.375,9.840690564318679E-5,1.1473986150405752E-4,0.9230769230769231,0.9523323723087271,0.9428004002643615,0.9518452446890215,1.1327218951409512,4.621137099207611,1,2.9375,4,4.75
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,40,5,0,6.2,10.0,1.0609669079783443E-4,1.21667526234717E-4,1.0,0.901227550527653,1.0,0.8826201620041013,7.0230124562726965,18.553179399580216,5,10.4,15,4.2
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,41,5,0,4.2,10.0,9.645023162904923E-5,9.795892739838323E-5,1.0,0.9350099006446323,1.0,0.8745218026238772,0.7054495166230673,1.9838382546547,0,1.2,15,8.2
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,42,4,0,1.5,10.0,7.837101785783356E-5,6.898546808683595E-5,1.0,0.9026044049408536,1.0,0.860856779785099,0.03031036923473386,0.037947451095865656,0,0.0,1,1.0
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,43,1,0,2.0,10.0,6.094761063045161E-5,6.950418139514794E-5,1.0,1.0,1.0,0.7026671380451719,0.0,0.005449688546238051,0,0.0,1,0.0
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,44,17,0,5.588235294117647,9.941176470588236,2.2263273274732433E-4,1.1386013355769108E-4,1.0,0.9111116109207182,1.0,0.8973191604423837,27.545619690145614,5.047789041277886,15,2.8823529411764706,12,2.823529411764706
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,45,7,0,3.7142857142857144,10.0,1.0724663343729336E-4,8.872917913720631E-5,1.0,0.9446316832991005,1.0,0.8702495529952431,0.17459388007191687,1.3572943536453708,0,1.1428571428571428,3,1.5714285714285714
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,46,9,10,13.68421052631579,8.894736842105264,1.3890089735186018E-4,1.8232907997436725E-4,1.0,0.9093559074093353,0.6994003372314113,0.87887562353922,1.1861382987506939,24.424654061623013,0,14.631578947368421,9,7.157894736842105
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,47,2,0,3.5,10.0,6.953552670356567E-5,8.380752141181023E-5,1.0,0.9259259259259259,1.0,0.7967465429758491,0.011845942463815037,0.6368065783071317,0,0.5,3,0.5
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,48,9,0,3.2222222222222223,9.777777777777779,1.2080646605243923E-4,8.32199101068517E-5,1.0,0.8996503814412845,1.0,0.862422258319692,1.013454430565117,0.5528602651707218,0,0.3333333333333333,8,1.4444444444444444
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,49,1,0,2.0,10.0,6.094761063045161E-5,6.950418139514794E-5,1.0,1.0,1.0,0.7026671380451719,0.0,0.005449688546238051,0,0.0,1,0.0
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,50,3,0,6.0,7.0,2.2268768058062127E-4,1.2430236907239032E-4,1.0,0.8236914600550964,1.0,0.9061444791613179,33.14035195319654,7.879477220620004,21,4.333333333333333,0,10.666666666666666
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,51,3,0,2.3333333333333335,9.666666666666666,7.547607209725043E-5,7.841399819355162E-5,1.0,0.7980504344140709,1.0,0.8791263555703366,0.05714462007193738,0.77541759778721,0,0.3333333333333333,4,2.0
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,52,11,0,7.090909090909091,10.0,1.595061021160689E-4,1.1190297362003284E-4,1.0,0.886007463233512,1.0,0.8917376680074653,11.920679288226316,3.9040060217505683,8,2.909090909090909,9,3.090909090909091
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,53,6,0,7.5,10.0,1.1805541128086198E-4,1.2357992473222077E-4,1.0,0.8398731159823362,1.0,0.8837376627089096,6.171000498851626,14.854994981541445,4,8.833333333333334,22,5.833333333333333
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,54,7,10,11.294117647058824,7.0588235294117645,1.4849750880720498E-4,1.7294371948898036E-4,0.8348623853211009,0.8937808643193105,0.8719088948586147,0.9005666940392075,19.269415714645127,25.601672420674696,11,14.823529411764707,17,6.0588235294117645
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,55,4,0,5.75,9.75,9.291719899112076E-5,1.1002556541008421E-4,1.0,0.8421402295163957,1.0,0.8782957606155348,0.5301158425418533,10.722862840675111,0,8.0,8,2.0
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,56,1,0,4.0,10.0,6.344558747524995E-5,1.0255385666990926E-4,1.0,0.6528925619834711,1.0,0.8215359920419447,0.03864269746715312,2.3202835846456145,0,1.0,2,4.0
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,57,7,0,3.857142857142857,9.857142857142858,1.2025400833025544E-4,1.0753741339835671E-4,1.0,0.8348658722990275,1.0,0.8982732475367069,2.188886626221463,2.5791385865272614,1,1.8571428571428572,9,2.7142857142857144
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,58,15,10,10.24,8.12,1.8012028284193174E-4,1.5271387501352422E-4,0.941747572815534,0.9206273508274839,0.8667694048097101,0.9039960140183578,13.704865699947202,25.028733762833976,5,14.04,20,6.76
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,59,2,0,5.0,10.0,7.158111580418623E-5,9.929201976714008E-5,1.0,0.761025720244072,1.0,0.8661672881199731,0.08429942071726124,1.708479915606779,0,0.5,5,8.0
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,60,1,1,2.0,10.0,6.0390594343405786E-5,9.211928495163693E-5,1.0,0.9424799622819424,0.9312831083866847,0.9383186956209402,4.361900239753493E-4,0.025133985800505767,0,0.0,2,2.5
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,61,5,1,2.1666666666666665,10.0,8.668007341411878E-5,8.505082369782981E-5,0.941747572815534,0.9080784756093415,0.90245966390568,0.9130844859655559,1.0507765817542538,0.4227029657444689,1,0.3333333333333333,10,0.6666666666666666
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,62,1,9,7.0,4.2,6.0390594343405786E-5,1.280214231822951E-4,0.8348623853211009,0.9615655742714153,0.9504814548121537,0.9650488610558872,4.3478001422405673E-4,5.170770134078424,0,2.6,2,7.7
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,63,3,0,15.666666666666666,10.0,1.0136525178308474E-4,1.8049241901112208E-4,1.0,0.8987720874513329,1.0,0.9172750231232024,2.9215765947854715,16.972260161864337,1,4.666666666666667,19,9.333333333333334
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,64,1,0,1.0,10.0,6.0390594343405786E-5,6.539551887567351E-5,1.0,0.9047619047619048,1.0,0.945245616313234,4.80204855821636E-6,0.007669444683104715,0,0.0,1,2.0
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,65,9,10,6.315789473684211,6.2631578947368425,1.184468734453016E-4,1.2231146626125565E-4,0.8018018018018018,0.9347817746145338,0.8950018025291261,0.9340751178108119,0.2816491965517626,4.645201903290156,0,2.473684210526316,6,6.052631578947368
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,66,13,0,3.076923076923077,13.384615384615385,1.4799786796565473E-4,8.834149967651062E-5,1.0,0.9011730468195098,1.0,0.9131766189027923,4.204352158994841,2.768612862830649,2,2.1538461538461537,7,3.1538461538461537
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,67,9,0,6.777777777777778,8.88888888888889,1.6627706286899868E-4,1.1594755725778074E-4,1.0,0.9007744797218482,1.0,0.8973103546744657,8.772143783047534,9.512159843378562,5,5.0,18,2.2222222222222223
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,68,2,0,16.5,10.0,8.751151057128555E-5,1.9268260350448522E-4,1.0,0.913919413919414,1.0,0.9252687772914819,1.4997724287791816,38.65581687120683,0,19.5,12,6.5
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,69,8,0,3.875,8.625,1.7650607827674893E-4,1.0560664577317708E-4,1.0,0.872015217269228,1.0,0.9012033609725568,1.2003686814847787,1.431542679469195,0,1.0,14,3.0
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,70,3,0,12.666666666666666,10.0,1.1341174165661675E-4,2.2968642470624106E-4,1.0,0.8547959724430312,1.0,0.8814403611727902,9.312250743126178,44.65017863046692,7,28.666666666666668,12,3.3333333333333335
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,71,16,0,3.875,9.75,1.847122772053789E-4,9.223331538630644E-5,1.0,0.8435614625424299,1.0,0.8964957380658383,9.896669614001226,1.8805215492634033,6,1.1875,7,1.9375
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,72,3,0,2.6666666666666665,10.0,7.813568233839647E-5,8.918634168248619E-5,1.0,0.8409375107194421,1.0,0.8762385666089627,0.018678894243280477,0.023363512519886373,0,0.0,2,1.3333333333333333
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,73,5,10,5.466666666666667,7.2,9.263419851193784E-5,1.0230174682168706E-4,0.8867924528301887,0.9480992328939056,0.9018930755615868,0.9233369643766236,0.41349173474353357,2.246046438739867,0,1.0666666666666667,5,4.266666666666667
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,74,9,0,5.222222222222222,9.777777777777779,1.4168008772648364E-4,1.0939495619975611E-4,1.0,0.8302497262012916,1.0,0.8946256196190023,9.390166810940963,8.579990001199628,6,6.111111111111111,11,5.333333333333333
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,75,11,10,6.285714285714286,6.666666666666667,1.3919191593252103E-4,1.2001293204375968E-4,0.8518518518518519,0.938446551192922,0.9245770707406087,0.9310041085942106,3.403834249081152,8.673658470093638,1,5.190476190476191,12,4.809523809523809
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,76,5,10,4.133333333333334,5.266666666666667,9.699509211632076E-5,9.146350160709496E-5,0.8691588785046729,0.9512724737737706,0.9157178217893583,0.9308817716493579,2.444154518949462,1.8319925025740071,2,1.1333333333333333,11,5.4
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,77,3,10,5.769230769230769,4.538461538461538,2.6270327307711787E-4,1.2108043477674295E-4,0.8691588785046729,0.9519504600767446,0.9236342349675013,0.9488402963101715,18.336164731383608,8.246901655443455,12,5.153846153846154,3,5.461538461538462
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,78,3,3,7.0,5.0,9.009589345263585E-5,1.2104077708075781E-4,1.0,0.9477936210609478,1.0,0.9432012708894995,0.34085606712948036,3.4963941042683753,0,2.1666666666666665,7,6.0
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,79,10,0,2.9,11.3,1.72826869961122E-4,8.309825651025135E-5,1.0,0.9064723610430198,1.0,0.9221677935050181,1.7824244970032606,0.7141685733831774,1,0.4,12,2.5
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,80,3,9,6.666666666666667,7.75,1.0214688573762632E-4,1.3002923693913776E-4,1.0,0.8997025971213323,0.8705510925493841,0.9286102578270737,3.440567908916937,4.5951667779702365,2,2.3333333333333335,4,8.416666666666666
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,81,7,10,5.764705882352941,5.882352941176471,1.1392948121243614E-4,1.0510676034994882E-4,0.9801980198019802,0.9564890229157754,0.9300463199265858,0.9357137181050523,1.6627845142278161,8.358729008448911,1,5.9411764705882355,9,3.6470588235294117
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,82,1,0,5.0,10.0,6.331517894184557E-5,9.772090926933797E-5,1.0,0.941747572815534,1.0,0.9381930440070739,0.006768519593768522,0.5702963878814139,0,0.0,4,4.0
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,83,13,10,3.9130434782608696,7.130434782608695,1.427241040170037E-4,9.293093077126454E-5,0.9047619047619048,0.9767033010578977,0.9066891589611433,0.9001661163089838,0.854135753483795,3.133781842344465,0,2.347826086956522,9,3.739130434782609
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,84,4,10,8.357142857142858,8.0,1.027324850249991E-4,1.429012064852113E-4,0.9801980198019802,0.9401990128395864,0.9283333636854978,0.9319229579623085,5.375388222985009,15.683074725764412,4,10.5,2,3.142857142857143
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,85,7,0,7.428571428571429,9.857142857142858,1.463918087126841E-4,1.5137562008644276E-4,1.0,0.9334126580644941,1.0,0.9201499705005248,18.533877685852854,20.739955237408918,7,12.857142857142858,10,4.857142857142857
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,86,7,0,5.142857142857143,9.857142857142858,1.355487435231524E-4,1.3731137193221212E-4,1.0,0.8651674823210633,1.0,0.9061120824638652,16.633454841402298,7.807743454761346,10,3.857142857142857,6,9.428571428571429
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,87,9,9,5.444444444444445,6.5,2.0042028782610308E-4,1.1582663595797705E-4,0.7543859649122807,0.9468961703805719,0.9250542039828186,0.9442988589232948,16.373585618737767,6.316023831718124,10,4.111111111111111,7,5.277777777777778
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,88,3,10,8.076923076923077,4.461538461538462,1.1346869087848783E-4,1.484689591790704E-4,0.8018018018018018,0.9359153148482845,0.9171666507302806,0.9603065173601065,13.002410433550468,16.174774046605016,10,8.923076923076923,8,5.461538461538462
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,89,10,10,6.9,12.55,1.5144597811708786E-4,1.231519794753644E-4,0.9801980198019802,0.9297732253705613,0.869071598471745,0.8660101501008853,16.685685863343007,9.50390345370788,10,5.5,10,9.1
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,90,15,10,11.28,9.4,2.1404929978545445E-4,1.70879913103653E-4,1.0,0.9073579290936078,0.8012824016691927,0.899445991586291,42.95383800578504,29.08845549225381,28,16.84,18,6.76
10876,39994,50,0.85,1.0E-4,100,100,1.0,100,0.85,1.0E-4,100,91,7,10,5.235294117647059,7.294117647058823,1.2373899686225588E-4,1.0800714971121639E-4,0.9607843137254902,0.9315269568555831,0.9029659175778283,0.9008344612914466,3.813863892998067,2.2751371767291086,3,1.3529411764705883,7,6.588235294117647
