nodes,edges,iterations,damping,tolerance,smallTop,largeTop,topRatio,iterations,damping,tolerance,jaccard min,jaccard average,jaccard max,jaccard std,levenstein min,levenstein average,levenstein max,levenstein std
22015,117171,100,0.85,1.0E-4,10,10,1.0,100,0.85,1.0E-4,0.25,0.870623022810525,1.0,0.15159219932742884,0.0,3.1325,9.0,1.9228738258138518,
22015,117171,100,0.85,1.0E-4,10,11,1.1,100,0.85,1.0E-4,0.17647058823529413,0.8865263657910737,1.0,0.14528027449390693,0.0,2.8625,9.0,1.9094747314379419,
22015,117171,100,0.85,1.0E-4,10,12,1.2,100,0.85,1.0E-4,0.25,0.8953945013320037,1.0,0.13728139833091682,0.0,2.69,9.0,1.83273020382161,
22015,117171,100,0.85,1.0E-4,10,13,1.3,100,0.85,1.0E-4,0.3333333333333333,0.902433816183818,1.0,0.13161562182483272,0.0,2.6,9.0,1.8303005217723127,
22015,117171,100,0.85,1.0E-4,10,14,1.4,100,0.85,1.0E-4,0.3333333333333333,0.9099017649017668,1.0,0.12745112521762328,0.0,2.4325,9.0,1.8180879379171953,
22015,117171,100,0.85,1.0E-4,10,15,1.5,100,0.85,1.0E-4,0.25,0.9144687604062628,1.0,0.12179498084356283,0.0,2.27375,8.0,1.7941044945877596,
22015,117171,100,0.85,1.0E-4,10,16,1.6,100,0.85,1.0E-4,0.3333333333333333,0.91884240759241,1.0,0.11744031062053582,0.0,2.16125,8.0,1.7285104678595384,
22015,117171,100,0.85,1.0E-4,10,17,1.7,100,0.85,1.0E-4,0.42857142857142855,0.927015484515487,1.0,0.11056617796347047,0.0,2.05375,8.0,1.7416546550622485,
22015,117171,100,0.85,1.0E-4,10,18,1.8,100,0.85,1.0E-4,0.3333333333333333,0.9312699800199826,1.0,0.10918050805501965,0.0,1.97,8.0,1.678272921785965,
22015,117171,100,0.85,1.0E-4,10,19,1.9,100,0.85,1.0E-4,0.3333333333333333,0.9362062937062965,1.0,0.10250766469421929,0.0,1.83375,8.0,1.6389359162273551,
22015,117171,100,0.85,1.0E-4,10,20,2.0,100,0.85,1.0E-4,0.3333333333333333,0.9405561105561132,1.0,0.10098853169665419,0.0,1.8,8.0,1.6309506430300091,
22015,117171,100,0.85,1.0E-4,10,21,2.1,100,0.85,1.0E-4,0.3333333333333333,0.9424500499500525,1.0,0.10286379666181289,0.0,1.73,7.0,1.622374802565671,
22015,117171,100,0.85,1.0E-4,10,22,2.2,100,0.85,1.0E-4,0.25,0.9474595196470221,1.0,0.0989044533823395,0.0,1.655,7.0,1.5766974979367476,
22015,117171,100,0.85,1.0E-4,10,23,2.3,100,0.85,1.0E-4,0.3333333333333333,0.9502909590409615,1.0,0.0951282246743103,0.0,1.56125,7.0,1.5854805068180435,
22015,117171,100,0.85,1.0E-4,10,24,2.4,100,0.85,1.0E-4,0.3333333333333333,0.953889443889446,1.0,0.09164608793924786,0.0,1.55375,7.0,1.5707039624002992,
22015,117171,100,0.85,1.0E-4,10,25,2.5,100,0.85,1.0E-4,0.25,0.9554140651015678,1.0,0.09343242752540366,0.0,1.48625,7.0,1.5434736594772196,
22015,117171,100,0.85,1.0E-4,10,26,2.6,100,0.85,1.0E-4,0.3333333333333333,0.9537845487845514,1.0,0.09232980785706468,0.0,1.42625,7.0,1.473791348020472,
22015,117171,100,0.85,1.0E-4,10,27,2.7,100,0.85,1.0E-4,0.3333333333333333,0.9574966699966728,1.0,0.089031858941593,0.0,1.4125,7.0,1.4949393800418798,
22015,117171,100,0.85,1.0E-4,10,28,2.8,100,0.85,1.0E-4,0.25,0.9584531093906119,1.0,0.08851853027065325,0.0,1.39,7.0,1.4901006677402704,
22015,117171,100,0.85,1.0E-4,10,29,2.9,100,0.85,1.0E-4,0.42857142857142855,0.9594251581751605,1.0,0.08546760241907234,0.0,1.34625,7.0,1.4701567731027871,
22015,117171,100,0.85,1.0E-4,10,30,3.0,100,0.85,1.0E-4,0.42857142857142855,0.9608266733266758,1.0,0.0849987629687185,0.0,1.30125,7.0,1.4475836547502186,
22015,117171,100,0.85,1.0E-4,10,31,3.1,100,0.85,1.0E-4,0.42857142857142855,0.9634403096903119,1.0,0.08220783248792737,0.0,1.235,7.0,1.4211878834271,
22015,117171,100,0.85,1.0E-4,10,32,3.2,100,0.85,1.0E-4,0.3333333333333333,0.9632975357975379,1.0,0.08488630011931488,0.0,1.23125,7.0,1.4353652627467337,
22015,117171,100,0.85,1.0E-4,10,33,3.3,100,0.85,1.0E-4,0.42857142857142855,0.964249916749919,1.0,0.08276180463271726,0.0,1.235,7.0,1.4412754767913036,
22015,117171,100,0.85,1.0E-4,10,34,3.4,100,0.85,1.0E-4,0.42857142857142855,0.9657650682650707,1.0,0.08326222052298002,0.0,1.1775,7.0,1.3958845761738325,
22015,117171,100,0.85,1.0E-4,10,35,3.5,100,0.85,1.0E-4,0.42857142857142855,0.9671199633699652,1.0,0.08215333035887787,0.0,1.12875,7.0,1.3470981543673795,
22015,117171,100,0.85,1.0E-4,10,36,3.6,100,0.85,1.0E-4,0.3333333333333333,0.9662000499500517,1.0,0.08430054209265783,0.0,1.13375,7.0,1.3641337681840444,
22015,117171,100,0.85,1.0E-4,10,37,3.7,100,0.85,1.0E-4,0.3333333333333333,0.9683970196470214,1.0,0.08200340231495716,0.0,1.1175,7.0,1.3485895409649298,
22015,117171,100,0.85,1.0E-4,10,38,3.8,100,0.85,1.0E-4,0.3333333333333333,0.9689468864468884,1.0,0.08037916121897812,0.0,1.0875,6.0,1.340650495095571,
22015,117171,100,0.85,1.0E-4,10,39,3.9,100,0.85,1.0E-4,0.3333333333333333,0.9703808691308708,1.0,0.07968503207804645,0.0,1.10125,6.0,1.349443751143411,
22015,117171,100,0.85,1.0E-4,10,40,4.0,100,0.85,1.0E-4,0.3333333333333333,0.9686709124209142,1.0,0.08174432096959694,0.0,1.05125,7.0,1.303312486512732,
22015,117171,100,0.85,1.0E-4,10,41,4.1,100,0.85,1.0E-4,0.3333333333333333,0.9715551115551132,1.0,0.07916765919630271,0.0,1.00875,6.0,1.2820582816315333,
22015,117171,100,0.85,1.0E-4,10,42,4.2,100,0.85,1.0E-4,0.3333333333333333,0.974325674325676,1.0,0.07524433774051321,0.0,1.01625,7.0,1.2926662127169566,
22015,117171,100,0.85,1.0E-4,10,43,4.3,100,0.85,1.0E-4,0.3333333333333333,0.9725020812520824,1.0,0.07881274903458692,0.0,0.9925,7.0,1.3114662595736117,
22015,117171,100,0.85,1.0E-4,10,44,4.4,100,0.85,1.0E-4,0.3333333333333333,0.9746848984348995,1.0,0.07624263030746765,0.0,0.93375,6.0,1.269590854370021,
22015,117171,100,0.85,1.0E-4,10,45,4.5,100,0.85,1.0E-4,0.3333333333333333,0.9735518648018657,1.0,0.07697184866716744,0.0,0.89375,6.0,1.293236613114553,
22015,117171,100,0.85,1.0E-4,10,46,4.6,100,0.85,1.0E-4,0.3333333333333333,0.9754945054945061,1.0,0.074888864895023,0.0,0.90125,6.0,1.2625365093730954,
22015,117171,100,0.85,1.0E-4,10,47,4.7,100,0.85,1.0E-4,0.3333333333333333,0.9773451548451555,1.0,0.07320261115190783,0.0,0.92125,6.0,1.2737929335256968,
22015,117171,100,0.85,1.0E-4,10,48,4.8,100,0.85,1.0E-4,0.25,0.9740591699966707,1.0,0.07697414805195495,0.0,0.91625,6.0,1.2685566355113989,
22015,117171,100,0.85,1.0E-4,10,49,4.9,100,0.85,1.0E-4,0.3333333333333333,0.9742153679653687,1.0,0.07635348018982534,0.0,0.905,6.0,1.2721929885044956,
22015,117171,100,0.85,1.0E-4,10,50,5.0,100,0.85,1.0E-4,0.3333333333333333,0.9737987012987023,1.0,0.07711732633794587,0.0,0.8375,6.0,1.2251913115917856,
22015,117171,100,0.85,1.0E-4,10,51,5.1,100,0.85,1.0E-4,0.3333333333333333,0.976975108225109,1.0,0.07200341278898731,0.0,0.85125,6.0,1.2233656188973105,
22015,117171,100,0.85,1.0E-4,10,52,5.2,100,0.85,1.0E-4,0.3333333333333333,0.9745616883116894,1.0,0.07522552014049523,0.0,0.89125,7.0,1.2872153811619873,
22015,117171,100,0.85,1.0E-4,10,53,5.3,100,0.85,1.0E-4,0.3333333333333333,0.9770562770562781,1.0,0.07060160140498892,0.0,0.8425,6.0,1.2380200927287084,
22015,117171,100,0.85,1.0E-4,10,54,5.4,100,0.85,1.0E-4,0.3333333333333333,0.9775865800865812,1.0,0.07291269315085055,0.0,0.8275,6.0,1.2197310154292216,
22015,117171,100,0.85,1.0E-4,10,55,5.5,100,0.85,1.0E-4,0.3333333333333333,0.9782542457542468,1.0,0.0723442962819582,0.0,0.81875,6.0,1.2066061650348054,
22015,117171,100,0.85,1.0E-4,10,56,5.6,100,0.85,1.0E-4,0.25,0.9788935023310035,1.0,0.07092470439244959,0.0,0.835,6.0,1.20945235540719,
22015,117171,100,0.85,1.0E-4,10,57,5.7,100,0.85,1.0E-4,0.3333333333333333,0.9808828671328681,1.0,0.06663683980907471,0.0,0.8075,6.0,1.1855141289752729,
22015,117171,100,0.85,1.0E-4,10,58,5.8,100,0.85,1.0E-4,0.3333333333333333,0.98038086913087,1.0,0.0688921429388231,0.0,0.78875,6.0,1.2058704065943404,
22015,117171,100,0.85,1.0E-4,10,59,5.9,100,0.85,1.0E-4,0.3333333333333333,0.9787899600399612,1.0,0.07050126281140982,0.0,0.7725,6.0,1.1771761762794897,
22015,117171,100,0.85,1.0E-4,10,60,6.0,100,0.85,1.0E-4,0.3333333333333333,0.9797227772227782,1.0,0.07008568223122692,0.0,0.78,6.0,1.1944036168732912,
22015,117171,100,0.85,1.0E-4,10,61,6.1,100,0.85,1.0E-4,0.3333333333333333,0.9796374458874468,1.0,0.07137752156289516,0.0,0.79,7.0,1.2003749414245535,
22015,117171,100,0.85,1.0E-4,10,62,6.2,100,0.85,1.0E-4,0.3333333333333333,0.980480352980354,1.0,0.06746766409358425,0.0,0.765,7.0,1.1862862217862937,
22015,117171,100,0.85,1.0E-4,10,63,6.3,100,0.85,1.0E-4,0.42857142857142855,0.9791125541125552,1.0,0.07145570454089986,0.0,0.7725,7.0,1.1992680059102718,
22015,117171,100,0.85,1.0E-4,10,64,6.4,100,0.85,1.0E-4,0.3333333333333333,0.982251082251083,1.0,0.0673034884848211,0.0,0.775,6.0,1.1723374087693355,
22015,117171,100,0.85,1.0E-4,10,65,6.5,100,0.85,1.0E-4,0.3333333333333333,0.9808732933732945,1.0,0.06883898881498392,0.0,0.7675,7.0,1.2076604448271047,
22015,117171,100,0.85,1.0E-4,10,66,6.6,100,0.85,1.0E-4,0.5384615384615384,0.9817832167832179,1.0,0.06328180962082926,0.0,0.76375,6.0,1.21878461489305,
22015,117171,100,0.85,1.0E-4,10,67,6.7,100,0.85,1.0E-4,0.42857142857142855,0.9813095238095245,1.0,0.06831659787222714,0.0,0.72375,7.0,1.1650905275986068,
22015,117171,100,0.85,1.0E-4,10,68,6.8,100,0.85,1.0E-4,0.3333333333333333,0.9789219114219126,1.0,0.0690757131912363,0.0,0.7425,7.0,1.1537736996482455,
22015,117171,100,0.85,1.0E-4,10,69,6.9,100,0.85,1.0E-4,0.3333333333333333,0.9804133366633379,1.0,0.06885478726072235,0.0,0.7325,7.0,1.1920334517118218,
22015,117171,100,0.85,1.0E-4,10,70,7.0,100,0.85,1.0E-4,0.3333333333333333,0.9807455044955056,1.0,0.0676541844058731,0.0,0.7275,7.0,1.1535786709193268,
22015,117171,100,0.85,1.0E-4,10,71,7.1,100,0.85,1.0E-4,0.42857142857142855,0.9800074925074935,1.0,0.06789952412193385,0.0,0.7675,7.0,1.176198856486436,
22015,117171,100,0.85,1.0E-4,10,72,7.2,100,0.85,1.0E-4,0.3333333333333333,0.9793290043290055,1.0,0.07034390605246937,0.0,0.77375,7.0,1.1811269777208544,
22015,117171,100,0.85,1.0E-4,10,73,7.3,100,0.85,1.0E-4,0.3333333333333333,0.9786904761904769,1.0,0.07186329650710775,0.0,0.7575,6.0,1.1731128462343254,
22015,117171,100,0.85,1.0E-4,10,74,7.4,100,0.85,1.0E-4,0.3333333333333333,0.9809490509490518,1.0,0.06689842502259144,0.0,0.7475,7.0,1.1461866122058832,
22015,117171,100,0.85,1.0E-4,10,75,7.5,100,0.85,1.0E-4,0.3333333333333333,0.9812000499500507,1.0,0.06716949839604827,0.0,0.7475,7.0,1.1763263790292215,
22015,117171,100,0.85,1.0E-4,10,76,7.6,100,0.85,1.0E-4,0.3333333333333333,0.9821557609057615,1.0,0.06605403247762633,0.0,0.7425,7.0,1.1688429107454945,
22015,117171,100,0.85,1.0E-4,10,77,7.7,100,0.85,1.0E-4,0.25,0.9813081709956718,1.0,0.06767795660503038,0.0,0.6775,7.0,1.1590917780745407,
22015,117171,100,0.85,1.0E-4,10,78,7.8,100,0.85,1.0E-4,0.25,0.9831650641025651,1.0,0.06361453709380002,0.0,0.69625,7.0,1.113097451933118,
22015,117171,100,0.85,1.0E-4,10,79,7.9,100,0.85,1.0E-4,0.25,0.9821605477855486,1.0,0.0680370660346779,0.0,0.67625,7.0,1.116438953772216,
22015,117171,100,0.85,1.0E-4,10,80,8.0,100,0.85,1.0E-4,0.25,0.9823687770562777,1.0,0.06557232775676794,0.0,0.72125,7.0,1.132937967189731,
22015,117171,100,0.85,1.0E-4,10,81,8.1,100,0.85,1.0E-4,0.25,0.9815741550116557,1.0,0.0654214707198041,0.0,0.67375,6.0,1.111220472048639,
22015,117171,100,0.85,1.0E-4,10,82,8.2,100,0.85,1.0E-4,0.25,0.981616612554113,1.0,0.06800411943745213,0.0,0.68,6.0,1.1090987332063813,
22015,117171,100,0.85,1.0E-4,10,83,8.3,100,0.85,1.0E-4,0.25,0.9815158799533806,1.0,0.06909225720073543,0.0,0.68875,6.0,1.1166348720597974,
22015,117171,100,0.85,1.0E-4,10,84,8.4,100,0.85,1.0E-4,0.3333333333333333,0.9813365800865809,1.0,0.067816567670803,0.0,0.6675,7.0,1.0917617643057482,
22015,117171,100,0.85,1.0E-4,10,85,8.5,100,0.85,1.0E-4,0.3333333333333333,0.9822456709956718,1.0,0.06683490584208947,0.0,0.64875,7.0,1.0910423628347343,
22015,117171,100,0.85,1.0E-4,10,86,8.6,100,0.85,1.0E-4,0.25,0.9817951839826848,1.0,0.06918807382659269,0.0,0.645,7.0,1.1209259565198764,
22015,117171,100,0.85,1.0E-4,10,87,8.7,100,0.85,1.0E-4,0.3333333333333333,0.9819284881784891,1.0,0.06630456130570395,0.0,0.6575,7.0,1.1248083170033905,
22015,117171,100,0.85,1.0E-4,10,88,8.8,100,0.85,1.0E-4,0.42857142857142855,0.9835248085248093,1.0,0.05973511033361875,0.0,0.645,6.0,1.1085914486410222,
22015,117171,100,0.85,1.0E-4,10,89,8.9,100,0.85,1.0E-4,0.25,0.9807258366633376,1.0,0.06900584245272963,0.0,0.65125,7.0,1.1234426721021415,
22015,117171,100,0.85,1.0E-4,10,90,9.0,100,0.85,1.0E-4,0.25,0.9825061396936402,1.0,0.06663663964617997,0.0,0.65,7.0,1.105667219374799,
22015,117171,100,0.85,1.0E-4,10,91,9.1,100,0.85,1.0E-4,0.25,0.9824770021645028,1.0,0.0664048545890225,0.0,0.63375,7.0,1.0986860049622913,
22015,117171,100,0.85,1.0E-4,10,92,9.2,100,0.85,1.0E-4,0.25,0.9833448842823849,1.0,0.06522245809978056,0.0,0.615,6.0,1.059138801102103,
