nodes,edges,iterations,damping,tolerance,smallTop,largeTop,topRatio,iterations,damping,tolerance,jaccard min,jaccard average,jaccard max,jaccard std,levenstein min,levenstein average,levenstein max,levenstein std
22015,117171,100,0.85,1.0E-4,50,195,3.9,100,0.85,1.0E-4,0.8867924528301887,0.9836888144227216,1.0,0.024171549487467015,0.0,9.36875,28.0,4.164765712197987,
22015,117171,100,0.85,1.0E-4,50,200,4.0,100,0.85,1.0E-4,0.8867924528301887,0.9843113065255135,1.0,0.02349438429057448,0.0,9.25875,26.0,4.138453628772467,
22015,117171,100,0.85,1.0E-4,50,205,4.1,100,0.85,1.0E-4,0.8867924528301887,0.9850844147528391,1.0,0.02289062832022024,0.0,9.14625,34.0,4.242034999560942,
22015,117171,100,0.85,1.0E-4,50,210,4.2,100,0.85,1.0E-4,0.8867924528301887,0.9854163465095773,1.0,0.02234743808855708,0.0,9.165,32.0,4.2240709037609685,
22015,117171,100,0.85,1.0E-4,50,215,4.3,100,0.85,1.0E-4,0.8518518518518519,0.9853310859096109,1.0,0.022892265928978237,0.0,9.105,30.0,4.142339314928219,
22015,117171,100,0.85,1.0E-4,50,220,4.4,100,0.85,1.0E-4,0.8518518518518519,0.9860173604194148,1.0,0.022733366324400112,0.0,9.0,33.0,4.190763653560053,
22015,117171,100,0.85,1.0E-4,50,225,4.5,100,0.85,1.0E-4,0.8518518518518519,0.9862586877195655,1.0,0.022511802547129863,0.0,8.8225,30.0,4.002623358498774,
22015,117171,100,0.85,1.0E-4,50,230,4.6,100,0.85,1.0E-4,0.8518518518518519,0.9863095926969411,1.0,0.02257890834391206,0.0,8.6325,34.0,4.0917531389369035,
22015,117171,100,0.85,1.0E-4,50,235,4.7,100,0.85,1.0E-4,0.8518518518518519,0.9868411601860558,1.0,0.022098055952236326,0.0,8.5175,33.0,4.12700784467391,
22015,117171,100,0.85,1.0E-4,50,240,4.8,100,0.85,1.0E-4,0.8518518518518519,0.9870825942052366,1.0,0.02187022938117075,0.0,8.48875,29.0,4.053069631464528,
22015,117171,100,0.85,1.0E-4,50,245,4.9,100,0.85,1.0E-4,0.8518518518518519,0.9868393815355532,1.0,0.02202561893969943,0.0,8.30375,31.0,4.041841899122231,
22015,117171,100,0.85,1.0E-4,50,250,5.0,100,0.85,1.0E-4,0.8518518518518519,0.9870335745973935,1.0,0.02188516519226657,0.0,8.23375,30.0,3.9826637992052505,
22015,117171,100,0.85,1.0E-4,50,255,5.1,100,0.85,1.0E-4,0.8518518518518519,0.9879047220404056,1.0,0.021101719626590028,0.0,8.17375,29.0,3.924418547695951,
22015,117171,100,0.85,1.0E-4,50,260,5.2,100,0.85,1.0E-4,0.8518518518518519,0.9881497133605914,1.0,0.02100321257248307,0.0,8.095,33.0,3.902047539433624,
22015,117171,100,0.85,1.0E-4,50,265,5.3,100,0.85,1.0E-4,0.8867924528301887,0.9885328623466816,1.0,0.020457188661221558,0.0,8.04375,34.0,3.974523359787938,
22015,117171,100,0.85,1.0E-4,50,270,5.4,100,0.85,1.0E-4,0.8867924528301887,0.988534854435244,1.0,0.02055471785610493,0.0,7.87625,30.0,3.8969136425509867,
22015,117171,100,0.85,1.0E-4,50,275,5.5,100,0.85,1.0E-4,0.8518518518518519,0.9887796402224827,1.0,0.020427311929010906,0.0,7.8775,29.0,3.8392699501337497,
22015,117171,100,0.85,1.0E-4,50,280,5.6,100,0.85,1.0E-4,0.8518518518518519,0.9894112390158459,1.0,0.019884767410091545,0.0,7.74,30.0,3.908951266004732,
22015,117171,100,0.85,1.0E-4,50,285,5.7,100,0.85,1.0E-4,0.8518518518518519,0.9893641047775351,1.0,0.01999694174346496,0.0,7.7625,31.0,3.835504367094372,
22015,117171,100,0.85,1.0E-4,50,290,5.8,100,0.85,1.0E-4,0.8518518518518519,0.989071872500009,1.0,0.020215384625878352,0.0,7.6775,32.0,3.8119540592719634,
22015,117171,100,0.85,1.0E-4,50,295,5.9,100,0.85,1.0E-4,0.8518518518518519,0.9896110881862833,1.0,0.01997524829303136,0.0,7.59875,31.0,3.804635125409532,
22015,117171,100,0.85,1.0E-4,50,300,6.0,100,0.85,1.0E-4,0.8518518518518519,0.9894186737749456,1.0,0.020232796822578957,0.0,7.41875,29.0,3.7210077180113457,
22015,117171,100,0.85,1.0E-4,50,305,6.1,100,0.85,1.0E-4,0.8518518518518519,0.9898449807273346,1.0,0.01932086131181892,0.0,7.585,32.0,3.884620316066939,
22015,117171,100,0.85,1.0E-4,50,310,6.2,100,0.85,1.0E-4,0.8518518518518519,0.989696036534273,1.0,0.01929931794814547,0.0,7.38,31.0,3.8617483087327176,
22015,117171,100,0.85,1.0E-4,50,315,6.3,100,0.85,1.0E-4,0.8518518518518519,0.989992039550864,1.0,0.019248215845109468,0.0,7.36125,32.0,3.8419719464748825,
22015,117171,100,0.85,1.0E-4,50,320,6.4,100,0.85,1.0E-4,0.8518518518518519,0.9900881933970177,1.0,0.019105306219284,0.0,7.25625,29.0,3.806321838402528,
22015,117171,100,0.85,1.0E-4,50,325,6.5,100,0.85,1.0E-4,0.8518518518518519,0.9901805765041071,1.0,0.018770603592116526,0.0,7.10875,34.0,3.8114201339526974,
22015,117171,100,0.85,1.0E-4,50,330,6.6,100,0.85,1.0E-4,0.8518518518518519,0.9903766549354793,1.0,0.018667043593561344,0.0,7.1325,32.0,3.858748987690182,
22015,117171,100,0.85,1.0E-4,50,335,6.7,100,0.85,1.0E-4,0.8518518518518519,0.9903804256745442,1.0,0.018858277379178962,0.0,7.0625,31.0,3.7938890007484405,
22015,117171,100,0.85,1.0E-4,50,340,6.8,100,0.85,1.0E-4,0.8867924528301887,0.9904712356640779,1.0,0.01845222121243352,0.0,7.0425,31.0,3.8079776456801846,
22015,117171,100,0.85,1.0E-4,50,345,6.9,100,0.85,1.0E-4,0.9230769230769231,0.990563725490197,1.0,0.018114660981096684,0.0,7.09,32.0,3.774837744857386,
22015,117171,100,0.85,1.0E-4,50,350,7.0,100,0.85,1.0E-4,0.9230769230769231,0.9908125942684776,1.0,0.018173267630092742,0.0,6.955,31.0,3.6987126138698576,
22015,117171,100,0.85,1.0E-4,50,355,7.1,100,0.85,1.0E-4,0.9230769230769231,0.9910520361990959,1.0,0.017729721168087142,0.0,6.9225,34.0,3.7889964040626904,
22015,117171,100,0.85,1.0E-4,50,360,7.2,100,0.85,1.0E-4,0.9230769230769231,0.9908597285067883,1.0,0.018045980309177433,0.0,6.9,32.0,3.8639358172723313,
22015,117171,100,0.85,1.0E-4,50,365,7.3,100,0.85,1.0E-4,0.9230769230769231,0.9913386123680251,1.0,0.017136169626765396,0.0,6.89125,30.0,3.8012397237611837,
22015,117171,100,0.85,1.0E-4,50,370,7.4,100,0.85,1.0E-4,0.9230769230769231,0.9915837104072406,1.0,0.016977111852943528,0.0,6.87625,33.0,3.807352877984913,
22015,117171,100,0.85,1.0E-4,50,375,7.5,100,0.85,1.0E-4,0.9230769230769231,0.9915328054298651,1.0,0.016903651572112734,0.0,6.76125,31.0,3.8235125784414516,
22015,117171,100,0.85,1.0E-4,50,380,7.6,100,0.85,1.0E-4,0.9230769230769231,0.9918288084464563,1.0,0.016812977076049826,0.0,6.81,29.0,3.7150235530881903,
22015,117171,100,0.85,1.0E-4,50,385,7.7,100,0.85,1.0E-4,0.9230769230769231,0.9917288838612377,1.0,0.01677277877780637,0.0,6.64375,29.0,3.713399512239425,
22015,117171,100,0.85,1.0E-4,50,390,7.8,100,0.85,1.0E-4,0.9230769230769231,0.9921662895927611,1.0,0.016247026316984273,0.0,6.80375,32.0,3.7550280874448863,
22015,117171,100,0.85,1.0E-4,50,395,7.9,100,0.85,1.0E-4,0.9230769230769231,0.9920682503770749,1.0,0.01631762562179791,0.0,6.5825,30.0,3.688589669507846,
22015,117171,100,0.85,1.0E-4,50,400,8.0,100,0.85,1.0E-4,0.9230769230769231,0.9923171191553554,1.0,0.016359790991548866,0.0,6.68625,34.0,3.7189126014871605,
22015,117171,100,0.85,1.0E-4,50,405,8.1,100,0.85,1.0E-4,0.9230769230769231,0.9922680995475122,1.0,0.016395410099041496,0.0,6.67,32.0,3.7621270579287986,
22015,117171,100,0.85,1.0E-4,50,410,8.2,100,0.85,1.0E-4,0.9230769230769231,0.9920230015082965,1.0,0.016570182250016562,0.0,6.68375,31.0,3.675423232431878,
22015,117171,100,0.85,1.0E-4,50,415,8.3,100,0.85,1.0E-4,0.9230769230769231,0.9922190799396691,1.0,0.016430805747132834,0.0,6.6575,33.0,3.7390097285243855,
22015,117171,100,0.85,1.0E-4,50,420,8.4,100,0.85,1.0E-4,0.9230769230769231,0.9924604072398199,1.0,0.016029766015916814,0.0,6.54,30.0,3.664819231558359,
22015,117171,100,0.85,1.0E-4,50,425,8.5,100,0.85,1.0E-4,0.9230769230769231,0.9922680995475123,1.0,0.016395410099028496,0.0,6.52375,33.0,3.6182780348530437,
22015,117171,100,0.85,1.0E-4,50,430,8.6,100,0.85,1.0E-4,0.9230769230769231,0.9928016591251897,1.0,0.015651664724479316,0.0,6.44375,30.0,3.578663987789298,
22015,117171,100,0.85,1.0E-4,50,435,8.7,100,0.85,1.0E-4,0.9230769230769231,0.9924132730015093,1.0,0.016177593860225988,0.0,6.51875,31.0,3.6245204424171757,
22015,117171,100,0.85,1.0E-4,50,440,8.8,100,0.85,1.0E-4,0.9230769230769231,0.9923623680241339,1.0,0.016103108719745417,0.0,6.47375,31.0,3.654355064508648,
22015,117171,100,0.85,1.0E-4,50,445,8.9,100,0.85,1.0E-4,0.9230769230769231,0.9924585218702877,1.0,0.015917700542279152,0.0,6.40375,30.0,3.643245248058385,
22015,117171,100,0.85,1.0E-4,50,450,9.0,100,0.85,1.0E-4,0.9230769230769231,0.9927545248868789,1.0,0.015804047662686144,0.0,6.43125,34.0,3.6435248643998572,
22015,117171,100,0.85,1.0E-4,50,455,9.1,100,0.85,1.0E-4,0.9230769230769231,0.992609351432882,1.0,0.016030032225894345,0.0,6.39,32.0,3.6503972386577326,
22015,117171,100,0.85,1.0E-4,50,460,9.2,100,0.85,1.0E-4,0.9230769230769231,0.9927545248868789,1.0,0.015804047662690637,0.0,6.34375,32.0,3.64939528381073,
22015,117171,100,0.85,1.0E-4,50,465,9.3,100,0.85,1.0E-4,0.9230769230769231,0.9927055052790359,1.0,0.015842269927862578,0.0,6.34875,31.0,3.603765175132808,
22015,117171,100,0.85,1.0E-4,50,470,9.4,100,0.85,1.0E-4,0.9230769230769231,0.992901583710408,1.0,0.01568790316237101,0.0,6.37125,32.0,3.684891238218572,
22015,117171,100,0.85,1.0E-4,50,475,9.5,100,0.85,1.0E-4,0.9230769230769231,0.9929506033182511,1.0,0.01564868966762151,0.0,6.25125,32.0,3.6312013766107767,
22015,117171,100,0.85,1.0E-4,50,480,9.6,100,0.85,1.0E-4,0.9230769230769231,0.992901583710408,1.0,0.015687903162375536,0.0,6.23125,34.0,3.698009388508904,
22015,117171,100,0.85,1.0E-4,50,485,9.7,100,0.85,1.0E-4,0.9230769230769231,0.993046757164405,1.0,0.015454172454555687,0.0,6.15625,28.0,3.5544811066455253,
22015,117171,100,0.85,1.0E-4,50,490,9.8,100,0.85,1.0E-4,0.9230769230769231,0.9930486425339374,1.0,0.01556950340069193,0.0,6.18125,29.0,3.5423718660665764,
22015,117171,100,0.85,1.0E-4,50,495,9.9,100,0.85,1.0E-4,0.9230769230769231,0.9930505279034699,1.0,0.015683986066168287,0.0,6.15,31.0,3.5857356288494,
22015,117171,100,0.85,1.0E-4,50,500,10.0,100,0.85,1.0E-4,0.9230769230769231,0.9934426847662151,1.0,0.01535921540212853,0.0,6.0025,29.0,3.5263286503104045,
