nodes,edges,iterations,damping,tolerance,frontierThreshold,iterations,damping,tolerance,max entries,node id,indegree,outdegree,neighbour indegree,neighbour outdegree,pagerank,neighbour pagerank,jaccard,neighbour jaccard,kendall,neighbour kendall,pagerank error,neighbour pagerank error,excluded,neighbour excluded,included,neighbour included
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,32,1,0,1.0,10.0,6.429857739002823E-5,6.429857739002823E-5,1.0,1.0,1.0,0.9469543273614699,19.104545990025603,12.842898360712736,0,0.0,0,0.0
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,33,13,0,4.230769230769231,9.538461538461538,2.3276329072417887E-4,1.0057794970746603E-4,1.0,0.9409300835313636,1.0,0.9236407571668088,269.06406696803964,74.48818566210838,2,1.1538461538461537,4,0.15384615384615385
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,34,6,0,7.333333333333333,9.833333333333334,1.0424381869606394E-4,1.1400746881462396E-4,1.0,0.9489551021182541,1.0,0.9189602607436491,197.52451165558037,126.84719071564724,0,1.8333333333333333,4,1.0
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,35,10,0,4.3,9.9,1.3550531189209192E-4,9.536635620514063E-5,1.0,0.9475463534287065,1.0,0.9218003080149122,181.41272256702575,64.60811331572924,3,0.3,3,1.0
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,36,4,0,4.25,9.75,8.861307209804997E-5,9.013272801730133E-5,1.0,0.9807692307692308,1.0,0.9119895195562054,89.15492268350678,76.00769698900179,0,0.75,3,1.25
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,37,4,0,10.5,10.0,8.77446972870492E-5,1.3941299854159538E-4,1.0,0.9531590413943356,1.0,0.927792285606627,90.58751565293102,212.6285272404782,1,2.0,3,0.5
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,38,4,10,6.428571428571429,8.357142857142858,8.861307209804997E-5,1.2368921178525992E-4,0.9230769230769231,0.9515440986029222,0.9451746977082378,0.9365747515442058,62.82203981846504,143.50815901973695,1,1.5714285714285714,1,0.8571428571428571
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,39,6,10,5.375,5.375,1.0511219350706473E-4,1.0447635945074061E-4,1.0,0.9530803855165675,0.9569069806932776,0.9581855361903654,87.08653990772059,121.23318896067558,0,0.625,0,1.25
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,41,5,0,4.2,10.0,9.556007058605619E-5,9.004589053620126E-5,1.0,0.9232967763376537,1.0,0.8895015363399791,109.45695649963015,105.23325828962368,0,0.6,4,2.0
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,136,6,10,9.5625,6.25,1.0337544388506318E-4,1.473101563646465E-4,0.9607843137254902,0.9649486915025206,0.9430284292035642,0.9449860620271798,126.22391650599805,206.23104501957474,0,2.0625,4,1.4375
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,137,14,10,6.0,7.875,1.6676680508811986E-4,1.102680785820377E-4,0.8867924528301887,0.9569858598691913,0.9521264737290351,0.9437341343123924,245.75979155607956,143.88557628554102,4,1.0833333333333333,4,1.4166666666666667
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,138,6,0,8.5,9.833333333333334,1.0424381869606394E-4,1.390511757036784E-4,1.0,0.9487037195139304,1.0,0.8781385812533857,183.5211377893411,214.17621931266237,4,2.6666666666666665,1,1.3333333333333333
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,139,2,0,4.5,9.0,7.406779401378697E-5,9.501733632918071E-5,1.0,0.9803921568627452,1.0,0.8291709692093318,58.80764738108466,79.82139808964897,0,0.0,0,3.0
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,140,10,0,7.4,9.4,2.0696745075033225E-4,1.2608344519273346E-4,1.0,0.932702166497949,1.0,0.9242511975274275,335.2265345497242,147.53183172026925,3,1.4,6,0.6
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,141,7,10,5.176470588235294,6.294117647058823,1.1292756680607171E-4,9.891302244293344E-5,1.0,0.9477115470250034,0.9308679601308051,0.9439309623513921,172.4444820539129,106.2921774318935,0,0.5294117647058824,4,1.2352941176470589
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,142,4,0,3.25,11.75,8.599652168069237E-5,8.280581554948228E-5,1.0,0.9419306184012066,1.0,0.8678749487992385,64.13472116871064,72.99314996733038,0,0.25,1,1.25
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,143,5,0,4.4,12.2,9.146630361990966E-5,9.228457259352575E-5,1.0,0.9468409586056646,1.0,0.8737214358056893,97.17586653981485,164.78739132873017,0,0.4,1,1.0
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,144,1,10,6.7272727272727275,4.454545454545454,6.429857739002823E-5,1.3116625723582503E-4,1.0,0.9824489236253943,0.900551880917316,0.9469470087685004,23.596855543462393,130.24054004208563,0,1.0,1,1.1818181818181819
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,40,5,0,6.2,10.0,9.556007058605619E-5,1.0723971179401663E-4,1.0,0.8855723106442646,1.0,0.8972761409597216,110.6261061067339,170.4783180199776,5,1.0,2,0.6
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,42,4,0,1.5,10.0,8.77446972870492E-5,6.842335774228192E-5,1.0,0.9139248919906946,1.0,0.9218760779053335,53.76580645243473,26.521794878192246,1,0.0,0,0.5
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,43,1,0,2.0,10.0,6.429857739002823E-5,7.211395068903522E-5,1.0,0.6949152542372882,1.0,0.8545720963863053,21.165087813590116,27.882398738958464,0,0.0,1,1.0
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,44,17,0,5.588235294117647,9.941176470588236,1.9064711239064118E-4,1.1917139455875043E-4,1.0,0.9197616313173085,1.0,0.9293378212349671,477.5665744983864,101.703465697709,3,1.2941176470588236,2,0.4117647058823529
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,45,7,0,3.7142857142857144,10.0,1.1119081718407017E-4,9.583919106102073E-5,1.0,0.882962746072523,1.0,0.9130520801339189,116.76610184037729,52.56139498007018,0,0.8571428571428571,2,0.42857142857142855
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,46,9,10,13.68421052631579,8.894736842105264,1.276899385930849E-4,1.8116715358135012E-4,0.8867924528301887,0.9336617273967093,0.9260923597695476,0.9099649162829264,171.22668267007936,282.6172751839824,0,1.6842105263157894,2,1.3157894736842106
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,47,2,0,3.5,10.0,7.211395068903522E-5,8.383701063754571E-5,1.0,0.8089960886571057,1.0,0.888962737110002,37.66985965564201,61.344131180785894,0,0.0,2,1.5
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,48,9,0,3.2222222222222223,9.777777777777779,1.287754071068359E-4,8.531876130711053E-5,1.0,0.9235152683110697,1.0,0.904347561012159,116.87659770823548,41.866577317488115,1,0.3333333333333333,0,0.6666666666666666
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,49,1,0,2.0,10.0,6.429857739002823E-5,7.211395068903522E-5,1.0,0.6949152542372882,1.0,0.8545720963863053,21.165087813590116,27.882398738958464,0,0.0,1,1.0
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,199,10,0,3.7,9.9,1.3550531189209192E-4,8.904725950355037E-5,1.0,0.9803921568627452,1.0,0.9029007073725204,159.94782360831783,53.8647997368288,2,0.4,3,0.6
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,756,16,10,4.461538461538462,8.384615384615385,1.759932874550031E-4,9.68960318337497E-5,0.9607843137254902,0.9503826772209678,0.9414746259023468,0.9476258094330816,274.77363283471976,96.2156069774957,0,0.8461538461538461,3,0.8461538461538461
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,1116,22,10,5.25,7.3125,3.083118992812464E-4,1.0083546910869249E-4,1.0,0.9655111582830784,0.8706965339209096,0.9097425381849569,397.53001619374044,137.6788187266935,5,1.0625,3,1.09375
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,2537,4,10,7.642857142857143,7.857142857142857,8.77446972870492E-5,1.216090890749713E-4,0.9230769230769231,0.9696125184471466,0.9709856091663718,0.9562842551839363,49.10411282351219,163.42944239291,0,1.7142857142857142,0,0.6428571428571429
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,2787,20,9,4.068965517241379,11.206896551724139,2.1031580185980879E-4,8.983014446117631E-5,1.0,0.9486038683200136,0.8618592890097874,0.932090045805635,348.956313965252,88.0028284451853,4,0.5862068965517241,0,0.7931034482758621
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,3307,9,0,4.888888888888889,9.777777777777779,1.285583134040857E-4,1.1977807920396671E-4,1.0,0.9302724438603351,1.0,0.903234487399809,207.82808194006685,91.34173651238346,2,0.8888888888888888,2,0.8888888888888888
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,4524,6,10,6.4375,7.75,9.779303438577246E-5,1.1714399794948084E-4,1.0,0.9782239819004525,0.9307906566818659,0.9440808876848247,76.99757640329422,127.77346350251742,2,1.0,2,0.875
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,4674,5,0,3.8,9.8,9.642844539705696E-5,1.00943994414261E-4,1.0,0.9250544662309368,1.0,0.9196903525021669,74.01970828494109,78.98177209176671,1,0.4,0,0.2
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,6016,4,0,2.5,7.75,1.5808305697811209E-4,7.62387310412889E-5,1.0,0.9531590413943356,1.0,0.9539543288945165,49.4870042751533,31.416034557390617,0,0.5,0,0.25
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,7040,2,10,5.833333333333333,6.583333333333333,7.211395068903522E-5,1.0576347461531533E-4,0.7857142857142857,0.9773755656108598,0.933747187844475,0.9438383391845041,25.975843203680785,105.87486079539366,1,0.4166666666666667,2,1.0
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,79,10,0,2.9,11.3,2.003965932232408E-4,8.049376761519273E-5,1.0,0.9728506787330318,1.0,0.9315259243016634,151.94698192391047,57.70055518613636,0,0.4,0,1.3
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,80,3,9,6.666666666666667,7.75,8.77446972870492E-5,1.213999342055069E-4,0.8867924528301887,0.9653663330133919,0.950362311402302,0.9567669937272121,77.41277333759288,141.1879431961066,0,1.0833333333333333,0,2.0833333333333335
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,81,7,10,5.764705882352941,5.882352941176471,1.1119081718407017E-4,1.013222212870873E-4,1.0,0.9598436644202789,0.9364582753058119,0.9547144850383465,143.66579004881723,119.33092668375306,0,1.411764705882353,8,0.47058823529411764
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,82,1,0,5.0,10.0,6.429857739002823E-5,9.642844539705696E-5,1.0,0.9607843137254902,1.0,0.954795888809217,29.97805457166861,77.80805152194404,0,0.0,1,0.0
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,83,13,10,3.9130434782608696,7.130434782608695,1.5808305697811209E-4,9.083984741431422E-5,1.0,0.9538889426936525,0.9432125865225158,0.9577351844460423,145.8665249152658,78.063417018485,0,0.5652173913043478,5,1.391304347826087
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,84,4,10,8.357142857142858,8.0,8.77446972870492E-5,1.306776851125817E-4,1.0,0.9722042663219135,0.9704970196163817,0.9527862295191637,96.13598975585258,185.58584887508803,0,2.5,1,0.2857142857142857
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,85,7,0,7.428571428571429,9.857142857142858,1.1205919199507093E-4,1.2775196536529923E-4,1.0,0.9265462811814819,1.0,0.9104097404910949,255.0843421370135,174.28509043954045,3,2.0,1,0.2857142857142857
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,86,7,0,5.142857142857143,9.857142857142858,1.1205919199507093E-4,1.1236932585614264E-4,1.0,0.9404699793157063,1.0,0.904708504604624,216.54841806590852,144.32509045763464,4,0.5714285714285714,3,0.14285714285714285
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,87,9,9,5.444444444444445,6.5,1.9715992347314705E-4,1.0590131188690273E-4,0.9607843137254902,0.9680601800468617,0.8807292075186296,0.9600594485476592,219.64269281053072,138.14152150755976,2,0.7777777777777778,5,0.9444444444444444
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,88,3,10,8.076923076923077,4.461538461538462,7.992932398804222E-5,1.2785454810396144E-4,0.9230769230769231,0.991066248984801,0.8942196567998681,0.9675437201122072,135.9785171178291,200.87442886734965,1,1.5384615384615385,0,0.7692307692307693
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,69,8,0,3.875,8.625,1.910812997961416E-4,1.0360827514974616E-4,1.0,0.9176734146599141,1.0,0.9307561475334695,140.1629820911846,65.08515200462789,0,0.25,1,1.25
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,70,3,0,12.666666666666666,10.0,7.992932398804222E-5,2.0468583850182044E-4,1.0,0.9137529137529138,1.0,0.9108135964481302,106.81128630137489,313.70363499605804,1,5.0,1,0.3333333333333333
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,71,16,0,3.875,9.75,1.8574699738570824E-4,9.258084718313611E-5,1.0,0.9637955690258687,1.0,0.918177318710884,281.28814590547665,64.71469100633944,1,0.5625,2,1.0
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,72,3,0,2.6666666666666665,10.0,7.992932398804222E-5,1.0105977772239443E-4,1.0,0.9612870789341378,1.0,0.8894116917284043,38.262492320657714,33.38889253794881,0,0.0,2,0.3333333333333333
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,73,5,10,5.466666666666667,7.2,9.751391391080793E-5,1.0502535602596464E-4,0.9230769230769231,0.9396801524067526,0.9569560846530475,0.9379613143231226,64.17234582840041,90.24366361131538,1,0.7333333333333333,0,1.4666666666666666
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,74,9,0,5.222222222222222,9.777777777777779,1.285583134040857E-4,1.0184645060225267E-4,1.0,0.9364372673042054,1.0,0.9108739087666257,205.658245385741,119.55208347636007,0,0.8888888888888888,0,0.8888888888888888
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,75,11,10,6.285714285714286,6.666666666666667,1.424523103800981E-4,1.1109602653928613E-4,0.9607843137254902,0.9357414058687084,0.8776919851877827,0.9395243586376358,206.38064156367716,159.47709805631737,7,0.7619047619047619,3,2.1904761904761907
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,76,5,10,4.133333333333334,5.266666666666667,9.642844539705696E-5,9.097215700126875E-5,1.0,0.9669066659077757,0.8803087490781767,0.9609266974039795,100.48645893417418,70.98569386471482,0,0.3333333333333333,3,1.2
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,77,3,10,5.769230769230769,4.538461538461538,1.502676836791051E-4,1.0840199807950998E-4,1.0,0.9680613962181451,0.9377311779483029,0.9601765746669627,193.68465879235157,135.33434384672609,3,1.0769230769230769,0,1.0
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,78,3,3,7.0,5.0,7.992932398804222E-5,1.2030875269957834E-4,1.0,0.9683115626511852,1.0,0.9660076609038065,66.74511243290276,127.83536649807324,0,0.16666666666666666,1,1.3333333333333333
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,50,3,0,6.0,7.0,1.502676836791051E-4,1.1075662977856978E-4,1.0,0.9743589743589745,1.0,0.9544886782341194,192.8097535068846,184.3193398670527,9,0.6666666666666666,1,1.6666666666666667
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,51,3,0,2.3333333333333335,9.666666666666666,8.079769879904298E-5,8.032216021206636E-5,1.0,0.9612870789341379,1.0,0.9243570821185885,45.90208321409825,48.231784213531434,0,0.3333333333333333,1,0.3333333333333333
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,52,11,0,7.090909090909091,10.0,1.424523103800981E-4,1.1307229594123852E-4,1.0,0.9449548273077686,1.0,0.9110115368471309,317.5945477328531,113.98503160297493,5,1.7272727272727273,5,1.1818181818181819
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,53,6,0,7.5,10.0,1.0337544388506318E-4,1.1757032511576446E-4,1.0,0.9678230266465562,1.0,0.9133245872164459,155.96803333133676,171.77862587276877,4,1.1666666666666667,2,1.3333333333333333
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,54,7,10,11.294117647058824,7.0588235294117645,1.1119081718407017E-4,1.6290326690589834E-4,0.8518518518518519,0.946795239150139,0.9242719700167399,0.9355377799447165,256.15710624344666,272.7081402404491,1,1.588235294117647,2,2.235294117647059
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,55,4,0,5.75,9.75,8.861307209804997E-5,1.0478655295293943E-4,1.0,0.9447415329768272,1.0,0.9213005917249457,87.30710185303644,128.47452434953652,0,1.0,3,0.25
10876,39994,100,0.85,0.01,0.01,100,0.85,1.0E-4,50,56,1,0,4.0,10.0,6.429857739002823E-5,1.0033613204656045E-4,1.0,1.0,1.0,0.9180546366077128,24.1227916502768,96.59295179600834,0,1.0,1,1.0
