nodes,edges,iterations,damping,tolerance,smallTop,largeTop,topRatio,iterations,damping,tolerance,jaccard min,jaccard average,jaccard max,jaccard std,levenstein min,levenstein average,levenstein max,levenstein std
8846,31839,100,0.85,1.0E-4,30,198,6.6,100,0.85,1.0E-4,0.4634146341463415,0.9538130756711474,1.0,0.09064058448065963,0.0,7.0125,26.0,8.818012460299657,
8846,31839,100,0.85,1.0E-4,30,201,6.7,100,0.85,1.0E-4,0.5384615384615384,0.9528356678343399,1.0,0.09257840584861832,0.0,7.01125,27.0,8.833098178866802,
8846,31839,100,0.85,1.0E-4,30,204,6.8,100,0.85,1.0E-4,0.5,0.9532838408873929,1.0,0.0911471809781026,0.0,6.99375,27.0,8.802057199172248,
8846,31839,100,0.85,1.0E-4,30,207,6.9,100,0.85,1.0E-4,0.5384615384615384,0.9534830790095026,1.0,0.0907979741178863,0.0,6.97625,26.0,8.790659016109089,
8846,31839,100,0.85,1.0E-4,30,210,7.0,100,0.85,1.0E-4,0.4634146341463415,0.9552099036547103,1.0,0.08891431461257868,0.0,6.96875,27.0,8.779679574876294,
8846,31839,100,0.85,1.0E-4,30,213,7.1,100,0.85,1.0E-4,0.5,0.9549458633861083,1.0,0.08949445464587966,0.0,6.9475,27.0,8.757125313137868,
8846,31839,100,0.85,1.0E-4,30,216,7.2,100,0.85,1.0E-4,0.5384615384615384,0.9544639673294439,1.0,0.0895665912326372,0.0,6.925,26.0,8.735094447113894,
8846,31839,100,0.85,1.0E-4,30,219,7.3,100,0.85,1.0E-4,0.5384615384615384,0.9549357013553229,1.0,0.08953586389000133,0.0,6.9075,26.0,8.70611530764439,
8846,31839,100,0.85,1.0E-4,30,222,7.4,100,0.85,1.0E-4,0.5384615384615384,0.9555110582382457,1.0,0.08811174488792248,0.0,6.885,26.0,8.681403976316274,
8846,31839,100,0.85,1.0E-4,30,225,7.5,100,0.85,1.0E-4,0.5384615384615384,0.9558706527096825,1.0,0.08775629401522968,0.0,6.85,27.0,8.638865666278184,
8846,31839,100,0.85,1.0E-4,30,228,7.6,100,0.85,1.0E-4,0.5,0.9561612417158006,1.0,0.08811211977895732,0.0,6.88125,27.0,8.679265431907242,
8846,31839,100,0.85,1.0E-4,30,231,7.7,100,0.85,1.0E-4,0.5384615384615384,0.9554655397049957,1.0,0.08782269523917374,0.0,6.82,27.0,8.625259416388587,
8846,31839,100,0.85,1.0E-4,30,234,7.8,100,0.85,1.0E-4,0.5,0.9562894265511784,1.0,0.08716639509656308,0.0,6.81125,26.0,8.609188314672876,
8846,31839,100,0.85,1.0E-4,30,237,7.9,100,0.85,1.0E-4,0.5,0.9564408725139448,1.0,0.08708047282234585,0.0,6.8,26.0,8.5871997764114,
8846,31839,100,0.85,1.0E-4,30,240,8.0,100,0.85,1.0E-4,0.5384615384615384,0.9568043266754305,1.0,0.08535364982649377,0.0,6.81625,26.0,8.618438718091577,
